,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,closed_date,closed_reason,accepted_answer_id
825,"['python', 'windows', 'conda', 'miniconda', 'mamba']",False,12,0,0,2022-09-06 21:49:24,2022-09-06 21:34:27,2022-09-06 21:49:24,73627956,CC BY-SA 4.0,https://stackoverflow.com/questions/73627956/accessing-anaconda-channels-from-mamba,Accessing Anaconda Channels from Mamba,101,19167854,registered,https://www.gravatar.com/avatar/2e6632979d3d6cc213d324e39357e501?s=256&d=identicon&r=PG&f=1,Thomas,https://stackoverflow.com/users/19167854/thomas,,,,
826,"['powerbi', 'reportbuilder', 'powerbi-paginated-reports']",False,10,0,0,2022-09-06 21:49:08,2022-09-06 21:49:08,,73628063,CC BY-SA 4.0,https://stackoverflow.com/questions/73628063/paginated-report-previous-report-difference,Paginated Report previous report difference,1,19824009,registered,https://lh3.googleusercontent.com/a-/AFdZucpU3wXvi9hPaX1Cz25WP64a_ptx1B4NmYXREsgs=k-s256,Luis Jim&#233;nez,https://stackoverflow.com/users/19824009/luis-jim%c3%a9nez,,,,
827,"['c#', 'arrays']",False,50,0,0,2022-09-06 21:49:02,2022-09-06 16:02:58,2022-09-06 21:49:02,73624885,CC BY-SA 4.0,https://stackoverflow.com/questions/73624885/c-convert-two-bytes-from-network-stream-to-double,c# Convert two bytes from network stream to double,743,2860405,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Tom,https://stackoverflow.com/users/2860405/tom,72.0,,,
828,['r-plotly'],False,7,0,0,2022-09-06 21:48:59,2022-09-06 21:48:59,,73628061,CC BY-SA 4.0,https://stackoverflow.com/questions/73628061/is-there-posibilty-to-eliminate-mark-in-text-annotation-plotly-r,Is there posibilty to eliminate mark in text annotation plotly R?,1,19935126,registered,https://lh3.googleusercontent.com/a-/AFdZucoFU66ZMedDkJfUh_g1SY1HEQi7swMLPpxsVypr=k-s256,Daniel Moreno,https://stackoverflow.com/users/19935126/daniel-moreno,,,,
829,"['python', 'pandas', 'matplotlib']",True,44,4,1,2022-09-06 21:48:54,2022-09-06 21:22:21,2022-09-06 21:26:13,73627879,CC BY-SA 4.0,https://stackoverflow.com/questions/73627879/get-the-percent-of-points-under-a-line-python,Get the percent of points under a line Python,35,16459368,registered,https://lh3.googleusercontent.com/a/AATXAJyO39eQBPGd940R1E4qXKoL575o3b3fhrdYL7Ky=k-s256,Saliinger ,https://stackoverflow.com/users/16459368/saliinger,,,,73627951.0
830,"['python', 'accessibility', 'distance', 'weighted']",False,8,0,0,2022-09-06 21:48:53,2022-09-06 21:48:53,,73628058,CC BY-SA 4.0,https://stackoverflow.com/questions/73628058/using-aceso-gravitymodel-but-getting-error-dtype-object-is-not-a-callable-obj,Using aceso.GravityModel but getting error: &quot;dtype: object is not a callable object&quot;,41,13759072,registered,https://www.gravatar.com/avatar/29b12410d3ac57c57e071412df9e2291?s=256&d=identicon&r=PG&f=1,ringtshe,https://stackoverflow.com/users/13759072/ringtshe,,,,
831,"['r', 'model', 'ode', 'exponential']",True,28,2,0,2022-09-06 21:48:00,2022-09-06 18:44:05,2022-09-06 21:30:01,73626538,CC BY-SA 4.0,https://stackoverflow.com/questions/73626538/ode-function-in-r,ODE function in R,11,17728314,registered,https://lh3.googleusercontent.com/a-/AOh14Giz5vJAlsmuViFJuf7tqj04qgjDoT9H8Ve2I9Q2esY=k-s256,Joshua,https://stackoverflow.com/users/17728314/joshua,,,,
832,['seaborn'],False,32,0,0,2022-09-06 21:47:54,2022-09-06 16:21:18,2022-09-06 21:47:54,73625093,,https://stackoverflow.com/questions/73625093/create-a-date-scatterplot-with-seaborn-colored-by-category,Create a date scatterplot with seaborn colored by category,1194,4629916,registered,https://www.gravatar.com/avatar/ff3a484375cb46d9e667ea860ad8dce4?s=256&d=identicon&r=PG&f=1,Harlan Nelson,https://stackoverflow.com/users/4629916/harlan-nelson,43.0,2022-09-06 16:48:45,Duplicate,
833,"['python', 'linux', 'subprocess']",False,13,0,0,2022-09-06 21:47:51,2022-09-06 21:05:58,,73627749,,https://stackoverflow.com/questions/73627749/usage-error-in-subprocess-call-to-linux-file-command,Usage error in subprocess call to Linux file command,1,18530011,registered,https://www.gravatar.com/avatar/3dc1ec5423e9b0874424ceb9e6a20b4d?s=256&d=identicon&r=PG,user18530011,https://stackoverflow.com/users/18530011/user18530011,,2022-09-06 21:29:44,Duplicate,
834,"['php', 'mysql', 'sql']",False,20,1,0,2022-09-06 21:47:50,2022-09-06 21:36:20,,73627971,CC BY-SA 4.0,https://stackoverflow.com/questions/73627971/how-do-i-enter-parameters-in-my-sql-command,How do I enter parameters in my SQL command?,11,16968124,registered,https://www.gravatar.com/avatar/9d8a1a2e0526fe67fe8c0cf846430b37?s=256&d=identicon&r=PG,dispoIT,https://stackoverflow.com/users/16968124/dispoit,,,,
835,"['godot', 'gdscript']",False,19,0,1,2022-09-06 21:47:47,2022-09-06 17:59:14,2022-09-06 21:47:47,73626096,CC BY-SA 4.0,https://stackoverflow.com/questions/73626096/godot-display-editorinspector-on-another-panel-with-plugins,Godot: Display EditorInspector on another panel with plugins?,21,13268994,registered,https://www.gravatar.com/avatar/35d90c6754538096127c8a08c25db33f?s=256&d=identicon&r=PG&f=1,DemonBismuth,https://stackoverflow.com/users/13268994/demonbismuth,,,,
836,"['vb.net', 'excel-formula', 'epplus']",False,19,0,-1,2022-09-06 21:47:44,2022-09-06 21:47:44,,73628051,CC BY-SA 4.0,https://stackoverflow.com/questions/73628051/how-to-add-data-validation-only-allow-numbers-in-cell-vb-net-epplus,"How to add data validation, only allow numbers in cell vb.net /EPPLUS",1,19251376,registered,https://lh3.googleusercontent.com/a-/AOh14GiFcLQR6tc6D-j_fhITHPMdYsDq3qQo1UgUpCRCxA=k-s256,Luis Moncada,https://stackoverflow.com/users/19251376/luis-moncada,,,,
837,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']",False,13,1,0,2022-09-06 21:47:16,2022-09-06 21:11:20,,73627784,CC BY-SA 4.0,https://stackoverflow.com/questions/73627784/valueerror-input-0-of-layer-sequential-4-is-incompatible-with-the-layer-expe,"ValueError: Input 0 of layer sequential_4 is incompatible with the layer: : expected min_ndim=3, found ndim=2. Full shape received: (None, 5000)",1,17259498,registered,https://www.gravatar.com/avatar/a381c53d36bc4be6c8e9e340b326ff20?s=256&d=identicon&r=PG,Divya Tripathi,https://stackoverflow.com/users/17259498/divya-tripathi,,,,
838,"['html', 'css', 'frontend', 'bootstrap-5', 'web-frontend']",True,31,1,0,2022-09-06 21:47:14,2022-09-06 17:53:59,2022-09-06 21:26:56,73626043,CC BY-SA 4.0,https://stackoverflow.com/questions/73626043/how-to-make-navbar-only-on-75-of-header,how to make navbar only on 75% of header,33,15868779,registered,https://i.stack.imgur.com/iTFl0.jpg?s=256&g=1,Software Architect,https://stackoverflow.com/users/15868779/software-architect,,,,73626335.0
839,"['javascript', 'function']",False,16,0,0,2022-09-06 21:47:11,2022-09-06 20:04:35,2022-09-06 21:47:11,73627245,,https://stackoverflow.com/questions/73627245/uncaught-typeerror-cannot-read-properties-of-null-reading-addeventlistener,Uncaught TypeError: Cannot read properties of null (reading &#39;addEventListener&#39;) Error,1,14136747,registered,https://i.stack.imgur.com/5Ylxz.jpg?s=256&g=1,efekanciloglu,https://stackoverflow.com/users/14136747/efekanciloglu,,2022-09-06 20:06:08,Duplicate,
840,"['packaging', 'installshield-2012']",False,6,0,0,2022-09-06 21:47:04,2022-09-06 21:47:04,,73628046,CC BY-SA 4.0,https://stackoverflow.com/questions/73628046/looking-for-installshield-2012-spring-alternatives,Looking for InstallShield 2012 Spring alternatives,83,7163669,registered,https://lh3.googleusercontent.com/-p4YM5I0rjrk/AAAAAAAAAAI/AAAAAAAAGo4/uPbDos1ywnQ/photo.jpg?sz=256,Naveen Aggarwal,https://stackoverflow.com/users/7163669/naveen-aggarwal,20.0,,,
841,"['python', 'pandas', 'dataframe', 'lambda']",False,15,0,0,2022-09-06 21:46:51,2022-09-06 21:31:52,2022-09-06 21:46:51,73627945,CC BY-SA 4.0,https://stackoverflow.com/questions/73627945/column-to-identify-outliers-rather-than-replace-based-on-row-values,Column to identify outliers rather than replace based on row values,1,19935404,registered,https://lh3.googleusercontent.com/a/AItbvmm9onJ25EEAXgpnq8yUmNj4LS4wKNtXg0v671UC=k-s256,DLE,https://stackoverflow.com/users/19935404/dle,,,,
842,"['java', 'thread-safety', 'stampedlock']",False,26,0,1,2022-09-06 21:46:25,2022-09-06 21:19:53,2022-09-06 21:46:25,73627861,CC BY-SA 4.0,https://stackoverflow.com/questions/73627861/is-it-safe-to-return-object-references-directly-after-stampedlock-validate-suc,Is it safe to return object references directly after StampedLock.validate() succeeds?,82653,14731,registered,https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG,Gili,https://stackoverflow.com/users/14731/gili,89.0,,,
843,"['java', 'generics']",True,64,2,1,2022-09-06 21:45:53,2022-09-06 20:52:03,,73627642,CC BY-SA 4.0,https://stackoverflow.com/questions/73627642/java-generics-getting-return-type-from-parameter,Java Generics: getting return type from parameter,139,12032319,registered,https://i.stack.imgur.com/V1QW1.png?s=256&g=1,toddg,https://stackoverflow.com/users/12032319/toddg,,,,
844,"['java', 'spring-boot', 'exception', 'interface']",False,20,1,0,2022-09-06 21:45:51,2022-09-06 20:30:56,,73627477,CC BY-SA 4.0,https://stackoverflow.com/questions/73627477/implement-exception-handling-at-interface-level,Implement exception handling at interface level,130,16180016,registered,https://www.gravatar.com/avatar/a3e1128158e30060ad2a00f9954f2aed?s=256&d=identicon&r=PG&f=1,zakpruitt,https://stackoverflow.com/users/16180016/zakpruitt,,,,
845,"['spring', 'spring-mvc', 'javax.mail.address']",False,12,0,1,2022-09-06 21:45:31,2022-09-06 21:45:31,,73628042,CC BY-SA 4.0,https://stackoverflow.com/questions/73628042/email-not-sending-java-xml-spring-mvc,Email not sending java.xml spring-mvc,11,19878521,registered,https://www.gravatar.com/avatar/42e7ccbb84194554069c47710ec98039?s=256&d=identicon&r=PG,Demba,https://stackoverflow.com/users/19878521/demba,,,,
846,"['java', 'ajax', 'datatable']",False,15,0,-2,2022-09-06 21:45:14,2022-09-06 21:45:14,,73628041,CC BY-SA 4.0,https://stackoverflow.com/questions/73628041/datatable-no-displaying-data,Datatable no displaying data,1,4788092,registered,https://lh3.googleusercontent.com/-eblcxL7ylD8/AAAAAAAAAAI/AAAAAAAAANQ/eqw2oeSb41E/photo.jpg?sz=256,Janet Batlle,https://stackoverflow.com/users/4788092/janet-batlle,,,,
847,"['r', 'dplyr', 'gt']",True,28,1,1,2022-09-06 21:45:14,2022-09-06 20:06:18,2022-09-06 21:05:00,73627257,CC BY-SA 4.0,https://stackoverflow.com/questions/73627257/how-best-to-do-the-row-groupings-in-gt,How best to do the row groupings in GT?,1133,4578075,registered,https://graph.facebook.com/10200542861329953/picture?type=large,Tim Wilcox,https://stackoverflow.com/users/4578075/tim-wilcox,70.0,,,73627968.0
848,"['android', 'kotlin', 'android-toolbar', 'android-livedata', 'mutablelivedata']",False,12,0,0,2022-09-06 21:45:14,2022-09-06 21:45:14,,73628040,CC BY-SA 4.0,https://stackoverflow.com/questions/73628040/subscribe-to-updates-livedate-in-delegate,Subscribe to updates LiveDate in delegate,65,15139788,registered,https://www.gravatar.com/avatar/d00f8b921637a5d764913b3ac0a3147a?s=256&d=identicon&r=PG,Денис,https://stackoverflow.com/users/15139788/%d0%94%d0%b5%d0%bd%d0%b8%d1%81,,,,
849,"['c++', 'qt', 'qgraphicsscene', 'qt6', 'qgraphicsellipseitem']",False,29,1,0,2022-09-06 21:45:01,2022-09-06 04:09:04,2022-09-06 14:47:35,73616617,CC BY-SA 4.0,https://stackoverflow.com/questions/73616617/problem-with-qgraphicspolygonitem-and-drag-their-corners-with-mouse-after-move,Problem with QGraphicsPolygonItem and drag their corners with mouse after move,1,9078017,registered,https://lh3.googleusercontent.com/-fKo-Iixed18/AAAAAAAAAAI/AAAAAAAAFmg/D1uhB-Use78/photo.jpg?sz=256,Andr&#233;s Fl&#243;rez,https://stackoverflow.com/users/9078017/andr%c3%a9s-fl%c3%b3rez,,,,
850,"['ios', 'swift', 'performance', 'uipageviewcontroller']",False,24,1,1,2022-09-06 21:45:01,2022-09-06 21:18:24,2022-09-06 21:21:16,73627847,CC BY-SA 4.0,https://stackoverflow.com/questions/73627847/big-data-in-uipageviewcontroller-cause-problem-to-the-performance,big data in UIPageviewcontroller cause problem to the performance,19,11796152,registered,https://lh3.googleusercontent.com/-vyEfVdDEwnY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rch1XdJfdy-DZo_gsfhI1lh_-z-2Q/photo.jpg?sz=256,A clear,https://stackoverflow.com/users/11796152/a-clear,,,,
851,"['linux', 'shell', 'zip']",False,25,1,0,2022-09-06 21:44:56,2022-09-06 08:17:50,2022-09-06 09:48:12,73618824,CC BY-SA 4.0,https://stackoverflow.com/questions/73618824/extract-a-specific-zip-within-a-zip-file-to-a-certain-directory,Extract a specific *.zip within a *.zip file to a certain directory,611,11022471,registered,https://lh5.googleusercontent.com/-WsLBjFZ6y-c/AAAAAAAAAAI/AAAAAAAAAGM/CsvSqjTPsVs/photo.jpg?sz=256,Ep1c1aN,https://stackoverflow.com/users/11022471/ep1c1an,,,,
852,"['computer-vision', 'object-detection', 'semantic-segmentation']",False,8,0,0,2022-09-06 21:44:29,2022-09-06 21:44:29,,73628034,CC BY-SA 4.0,https://stackoverflow.com/questions/73628034/semantic-segmentation-or-object-detection,Semantic Segmentation or Object Detection?,23,18196965,registered,https://lh3.googleusercontent.com/a-/AOh14GhNPMXBJgdPM_f0JnyibXPPfa4eVu0VUsDnCOy9Mg=k-s256,Ali Eren Altındağ,https://stackoverflow.com/users/18196965/ali-eren-alt%c4%b1nda%c4%9f,,,,
853,"['nginx', 'https', 'openshift']",False,7,0,0,2022-09-06 21:44:00,2022-09-06 21:44:00,,73628032,CC BY-SA 4.0,https://stackoverflow.com/questions/73628032/first-time-openshift-install-getting-http-response-to-https-client,First time openshift install getting HTTP response to HTTPS client,3,16015449,registered,https://www.gravatar.com/avatar/ca0075a6748f7e9d6f0e82974dcaf8cd?s=256&d=identicon&r=PG&f=1,Andreas,https://stackoverflow.com/users/16015449/andreas,,,,
854,['docker'],False,15,1,0,2022-09-06 21:43:48,2022-09-06 15:05:10,,73624179,CC BY-SA 4.0,https://stackoverflow.com/questions/73624179/var-lib-docker-containers-eats-my-hard-disk-space,var/lib/docker/containers/* eats my hard disk space,11,8358683,registered,https://lh5.googleusercontent.com/-WB6DwA6GQRE/AAAAAAAAAAI/AAAAAAAAABo/3KxIhU7SfQ4/photo.jpg?sz=256,Kadlu,https://stackoverflow.com/users/8358683/kadlu,,,,
855,"['vue.js', 'antd']",False,12,0,-2,2022-09-06 21:43:36,2022-09-06 21:43:36,,73628026,CC BY-SA 4.0,https://stackoverflow.com/questions/73628026/vue-js-using-ant-design-steps-as-presentation-screen-for-a-group-of-child-steps,Vue js using ant design steps as presentation screen for a group of child steps,7,3270450,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,user3270450,https://stackoverflow.com/users/3270450/user3270450,,,,
856,"['python', 'pdfminer']",False,11,0,0,2022-09-06 21:43:27,2022-09-06 21:43:27,,73628024,CC BY-SA 4.0,https://stackoverflow.com/questions/73628024/converting-pdf-text-to-html-using-pdfminer,Converting PDF text to HTML using pdfminer,41,19854658,registered,https://www.gravatar.com/avatar/a1ab8cf9b5b07204ff9ba0d4fa13cb16?s=256&d=identicon&r=PG,Jean-Paul Azzopardi,https://stackoverflow.com/users/19854658/jean-paul-azzopardi,,,,
857,"['angular', 'unit-testing', 'jasmine', 'karma-jasmine']",False,19,0,-2,2022-09-06 21:43:20,2022-09-06 21:43:20,,73628023,CC BY-SA 4.0,https://stackoverflow.com/questions/73628023/i-need-to-write-unit-test-in-angular-for-the-function,I need to write unit test in angular for the function,25,7231254,registered,https://i.stack.imgur.com/T2Z22.jpg?s=256&g=1,Mueed Ullah Anwar,https://stackoverflow.com/users/7231254/mueed-ullah-anwar,,,,
858,['ansible'],False,15,0,0,2022-09-06 21:43:13,2022-09-06 21:43:13,,73628021,CC BY-SA 4.0,https://stackoverflow.com/questions/73628021/how-to-upgrade-all-ubuntu-packages-with-an-ansible-module-like-apt-get-upgrade,How to upgrade all Ubuntu packages with an ansible module (like apt-get upgrade),1,19935508,registered,https://lh3.googleusercontent.com/a/AItbvmklsmO9N9DZzNTqIX18jn2UfB_Bvt8AXfgdHgk8=k-s256,Nikhil Shah,https://stackoverflow.com/users/19935508/nikhil-shah,,,,
859,"['docker', 'ubuntu', 'redis', 'centos7']",False,8,0,0,2022-09-06 21:43:00,2022-09-06 21:43:00,,73628020,CC BY-SA 4.0,https://stackoverflow.com/questions/73628020/docker-container-ubuntu-redislatest-shows-fatal-cant-initialize-background-j,Docker container ubuntu/redis:latest shows &quot;Fatal: Can&#39;t initialize Background Jobs&quot; error on CentOS 7,3,19525434,registered,https://www.gravatar.com/avatar/66c07ea219a0bf2d1e9ee0f2d53ddf59?s=256&d=identicon&r=PG,Ditto,https://stackoverflow.com/users/19525434/ditto,,,,
860,"['javascript', 'node.js', 'typescript', 'mongodb']",False,10,0,0,2022-09-06 21:43:00,2022-09-06 21:43:00,,73628019,CC BY-SA 4.0,https://stackoverflow.com/questions/73628019/replacing-a-mongo-document-type-with-the-correct-type,Replacing a Mongo Document Type with the correct type,1820,8758206,registered,https://www.gravatar.com/avatar/1fe86805d85e756009b155cc9b3a98f3?s=256&d=identicon&r=PG&f=1,user8758206,https://stackoverflow.com/users/8758206/user8758206,90.0,,,
861,"['python', 'pandas', 'dataframe']",True,21,3,0,2022-09-06 21:42:47,2022-09-06 13:57:15,2022-09-06 21:42:47,73623291,CC BY-SA 4.0,https://stackoverflow.com/questions/73623291/how-to-calculate-the-percentage-ratio-for-star-column-grouped-by-another-colu,"How to calculate the percentage ratio for &#39;Star&#39; column, grouped by another column&#39;s values?",41,14890608,registered,https://www.gravatar.com/avatar/2755d382326a170df7f89c6dc7369525?s=256&d=identicon&r=PG&f=1,Mystic,https://stackoverflow.com/users/14890608/mystic,,,,73623457.0
862,['css'],False,16,0,-1,2022-09-06 21:42:42,2022-09-06 21:36:10,2022-09-06 21:42:42,73627969,,https://stackoverflow.com/questions/73627969/how-can-divclassid-be-replaced-correctly,How can &quot;div[class][id]&quot; be replaced correctly?,1376,12501851,registered,https://i.stack.imgur.com/D5Cmm.jpg?s=256&g=1,Anna_B,https://stackoverflow.com/users/12501851/anna-b,,2022-09-06 21:42:31,Duplicate,
863,"['sql', 'laravel', 'laravel-query-builder']",True,20,2,1,2022-09-06 21:42:33,2022-09-06 21:01:52,2022-09-06 21:33:35,73627711,CC BY-SA 4.0,https://stackoverflow.com/questions/73627711/select-as-in-laravel-dummy-column,Select as in laravel dummy column,11,10875135,registered,https://graph.facebook.com/2368153403413542/picture?type=large,Smithy,https://stackoverflow.com/users/10875135/smithy,,,,
864,"['r', 'circlize', 'circos']",False,23,0,0,2022-09-06 21:42:33,2022-09-06 21:42:33,,73628014,CC BY-SA 4.0,https://stackoverflow.com/questions/73628014/how-to-draw-the-histogram-in-circular-manner,How to draw the histogram in circular manner?,331,8376143,registered,https://lh5.googleusercontent.com/-UD8qIbVHv-s/AAAAAAAAAAI/AAAAAAAAAKM/hpXrE1K13yQ/photo.jpg?sz=256,Thulasi R,https://stackoverflow.com/users/8376143/thulasi-r,86.0,,,
865,"['wpf', 'data-binding', 'wpf-controls']",False,25,0,0,2022-09-06 21:42:25,2022-09-06 10:12:16,2022-09-06 21:42:25,73620274,CC BY-SA 4.0,https://stackoverflow.com/questions/73620274/i-am-unable-to-put-point-value-in-field-wpf,I am unable to put point value in field - WPF,1,19851140,registered,https://lh3.googleusercontent.com/a/AItbvmnYdOC2Z3PerJsMCmash1TxO5-LgPdhO2iHxWYSMg=k-s256,Mukaram Khan,https://stackoverflow.com/users/19851140/mukaram-khan,,,,
866,"['java', 'spring', 'maven', 'spring-data', 'ignite']",True,36,1,0,2022-09-06 21:42:24,2022-09-06 03:00:18,2022-09-06 04:53:56,73616274,CC BY-SA 4.0,https://stackoverflow.com/questions/73616274/apache-ignite-spring-data-extension-dependency-error,Apache Ignite Spring Data Extension Dependency Error,55,10020368,registered,https://www.gravatar.com/avatar/8d6819d63f11ddd6837aee997a449e3d?s=256&d=identicon&r=PG&f=1,kkoognv,https://stackoverflow.com/users/10020368/kkoognv,,,,73628011.0
867,"['python', 'if-statement', 'conditional-statements']",True,51,3,-1,2022-09-06 21:42:20,2022-09-06 19:05:51,2022-09-06 19:43:42,73626728,CC BY-SA 4.0,https://stackoverflow.com/questions/73626728/conditions-and-if-statement,Conditions and If-Statement,11,19598218,registered,https://lh3.googleusercontent.com/a/AItbvmlNXPyM-6CApyKbtU0Vp74n77kVXvF-_Ks5eion=k-s256,Stephan Koenig,https://stackoverflow.com/users/19598218/stephan-koenig,,,,73626853.0
868,"['wordpress', 'woocommerce']",False,7,0,-1,2022-09-06 21:42:14,2022-09-06 21:42:14,,73628007,CC BY-SA 4.0,https://stackoverflow.com/questions/73628007/countries-based-product-price-surcharge,Countries Based Product Price Surcharge,1,14755642,registered,https://www.gravatar.com/avatar/7c863b30033bbd3d4e8afce3e009022a?s=256&d=identicon&r=PG&f=1,managmedia,https://stackoverflow.com/users/14755642/managmedia,,,,
869,"['amazon-web-services', 'aws-lambda', 'amazon-cognito', 'aws-amplify', 'multi-factor-authentication']",False,12,0,0,2022-09-06 21:41:54,2022-09-06 21:35:46,2022-09-06 21:41:54,73627965,CC BY-SA 4.0,https://stackoverflow.com/questions/73627965/combine-aws-cognito-custom-challenge-with-software-token-mfa-custom-auth,Combine AWS Cognito CUSTOM_CHALLENGE with SOFTWARE_TOKEN_MFA (CUSTOM_AUTH),5068,1351167,registered,https://i.stack.imgur.com/o6GjR.jpg?s=256&g=1,jAC,https://stackoverflow.com/users/1351167/jac,75.0,,,
870,"['html', 'css', 'flexbox', 'web-frontend']",False,22,2,0,2022-09-06 21:41:35,2022-09-06 18:27:37,,73626369,CC BY-SA 4.0,https://stackoverflow.com/questions/73626369/is-there-a-way-to-use-flexbox-with-items-that-are-relative-and-absolute,Is there a way to use flexbox with items that are relative and absolute,11,18337496,registered,https://www.gravatar.com/avatar/88317cfd35d8bbff21690c3e08df6391?s=256&d=identicon&r=PG,Layne,https://stackoverflow.com/users/18337496/layne,,,,
871,"['java', 'spring', 'spring-boot', 'spring-mvc', 'spring-security']",False,19,0,0,2022-09-06 21:41:11,2022-09-06 21:41:11,,73627998,CC BY-SA 4.0,https://stackoverflow.com/questions/73627998/how-can-i-make-my-spring-security-custom-roles-permission-aware,How can I make my spring security custom roles permission aware?,1,15991889,registered,https://i.stack.imgur.com/jaxsD.jpg?s=256&g=1,Steve Otieno,https://stackoverflow.com/users/15991889/steve-otieno,,,,
872,"['python', 'django', 'django-channels']",False,10,0,0,2022-09-06 21:41:08,2022-09-06 21:41:08,,73627997,CC BY-SA 4.0,https://stackoverflow.com/questions/73627997/unable-to-stop-a-while-loop-in-djnago-chanels-after-receiving-a-message-trying,Unable to stop a while loop in djnago chanels after receiving a message (Trying to do a timer using while and asyncio),77,19528172,registered,https://lh3.googleusercontent.com/a/AItbvmnG8LH-cx1LBYnef-pkSbRDNd3k_HvOUw34JFJp=k-s256,bysEcode,https://stackoverflow.com/users/19528172/bysecode,,,,
873,"['git', 'azure-devops', 'aws-codecommit']",False,13,0,1,2022-09-06 21:41:06,2022-09-06 21:41:06,,73627996,CC BY-SA 4.0,https://stackoverflow.com/questions/73627996/while-mirroring-to-aws-codecommit-error-unknown-commit,While mirroring to AWS CodeCommit error Unknown commit,219,10481143,registered,https://www.gravatar.com/avatar/5fa2c95bb6c8368b78db9a260b5ee489?s=256&d=identicon&r=PG&f=1,Sanjesh M,https://stackoverflow.com/users/10481143/sanjesh-m,,,,
874,"['shell', 'file', 'combinations', 'init']",False,9,0,0,2022-09-06 21:40:35,2022-09-06 21:40:35,,73627994,,https://stackoverflow.com/questions/73627994/shell-init-files-combination,"Shell, init files Combination",1,19935500,registered,https://graph.facebook.com/5504730706316104/picture?type=large,Maina Harrison,https://stackoverflow.com/users/19935500/maina-harrison,,2022-09-07 06:11:51,Needs details or clarity,
875,['sed'],False,20,3,1,2022-09-06 21:40:33,2022-09-06 21:07:12,,73627754,CC BY-SA 4.0,https://stackoverflow.com/questions/73627754/sed-command-replaces-all-lines-containing-name,sed command replaces all lines containing &quot;name&quot;,121,18905461,registered,https://i.stack.imgur.com/5INf5.jpg?s=256&g=1,Duxi,https://stackoverflow.com/users/18905461/duxi,,,,
876,"['npm', 'github-actions']",False,21,0,0,2022-09-06 21:40:14,2022-09-06 11:19:27,2022-09-06 21:40:14,73621153,CC BY-SA 4.0,https://stackoverflow.com/questions/73621153/github-actions-ocasionaily-silently-fails-to-install-node-modules,GitHub actions ocasionaily silently fails to install node_modules,1,19931099,registered,https://lh3.googleusercontent.com/a/AATXAJzoxKUhsL16WA2nCtCVXpoLmcNbqpe2RYtDJ-KS=k-s256,NegativeOne,https://stackoverflow.com/users/19931099/negativeone,,,,
877,"['linux', 'docker', 'visual-studio', 'nuget', 'containers']",False,13,0,0,2022-09-06 21:39:58,2022-09-06 21:39:58,,73627988,CC BY-SA 4.0,https://stackoverflow.com/questions/73627988/how-use-azure-artifacts-credential-provider-for-nuget-feeds-with-visualstudio-2,"How use Azure Artifacts Credential Provider for Nuget feeds, with VisualStudio 2022, Linux Docker container?",1034,832306,registered,https://www.gravatar.com/avatar/edd3136fba19039c3eaa8c5af451366f?s=256&d=identicon&r=PG,Erik Hart,https://stackoverflow.com/users/832306/erik-hart,10.0,,,
878,"['php', 'caching', 'fastcgi']",False,15,0,0,2022-09-06 21:39:34,2022-09-06 21:39:34,,73627986,CC BY-SA 4.0,https://stackoverflow.com/questions/73627986/is-include-cached-with-fastcgi,is include() cached with fastcgi?,111,18183907,registered,https://www.gravatar.com/avatar/fc4fef94931e74fe8fa723259dbc8a4c?s=256&d=identicon&r=PG,yvgwxgtyowvaiqndwo,https://stackoverflow.com/users/18183907/yvgwxgtyowvaiqndwo,,,,
879,"['python', 'tkinter', 'tkinter-canvas']",True,21,2,0,2022-09-06 21:39:01,2022-09-06 21:08:19,,73627761,CC BY-SA 4.0,https://stackoverflow.com/questions/73627761/how-do-i-get-text-to-be-centered-in-a-tkinter-canvas,How do I get text to be centered in a Tkinter Canvas?,1,19737326,registered,https://i.stack.imgur.com/8SXLj.jpg?s=256&g=1,Nia,https://stackoverflow.com/users/19737326/nia,,,,
880,"['angular', 'typescript', 'rxjs', 'angular-template', 'angular-pipe']",True,57,3,-1,2022-09-06 21:38:54,2022-09-06 05:04:20,,73616918,CC BY-SA 4.0,https://stackoverflow.com/questions/73616918/how-to-bind-ngclass-with-obserable-in-angular,How to bind ngClass with obserable in angular,13090,1162409,registered,https://i.stack.imgur.com/YSzYR.jpg?s=256&g=1,San Jaisy,https://stackoverflow.com/users/1162409/san-jaisy,40.0,,,
881,"['node.js', 'chokidar']",False,8,0,0,2022-09-06 21:38:41,2022-09-06 21:38:41,,73627983,CC BY-SA 4.0,https://stackoverflow.com/questions/73627983/watch-only-folderswith-chokidar,Watch only folderswith chokidar,57,9715287,registered,https://graph.facebook.com/1563436773784508/picture?type=large,Andronik Nazaryan,https://stackoverflow.com/users/9715287/andronik-nazaryan,,,,
