,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,closed_date,closed_reason,accepted_answer_id
1163,"['amazon-web-services', 'machine-learning', 'pipeline', 'amazon-sagemaker']",False,8,0,-2,2022-09-05 20:51:34,2022-09-05 15:43:53,2022-09-05 20:51:34,73611842,CC BY-SA 4.0,https://stackoverflow.com/questions/73611842/unable-to-proceed-with-automate-model-retraining-with-amazon-sagemaker-pipeline,Unable to proceed with &quot;Automate model retraining with Amazon SageMaker Pipelines when drift is detected&quot;,1,8071550,registered,https://lh3.googleusercontent.com/-xX9qNGmEflk/AAAAAAAAAAI/AAAAAAAACkI/R8kFhg0OaW8/photo.jpg?sz=256,Manish Sahu,https://stackoverflow.com/users/8071550/manish-sahu,,,,
1164,"['c#', 'string', 'algorithm', 'dynamic-programming']",False,49,0,0,2022-09-05 20:51:24,2022-09-05 18:44:56,2022-09-05 20:51:24,73613580,CC BY-SA 4.0,https://stackoverflow.com/questions/73613580/appending-to-two-dimensional-liststring,Appending to two dimensional List&lt;string&gt;,1,19853004,registered,https://www.gravatar.com/avatar/5b1672189d62fe22ffd0a7dcda80f5fe?s=256&d=identicon&r=PG,NUM1NEX,https://stackoverflow.com/users/19853004/num1nex,,,,
1165,['javascript'],False,23,1,0,2022-09-05 20:51:04,2022-09-05 20:36:24,,73614449,CC BY-SA 4.0,https://stackoverflow.com/questions/73614449/how-do-i-track-a-request-on-a-page,How do I track a request on a page?,21,5919943,registered,https://i.stack.imgur.com/cSVK6.jpg?s=256&g=1,Alexandr Timoshchuk,https://stackoverflow.com/users/5919943/alexandr-timoshchuk,,,,
1166,"['javascript', 'electron', 'chromium']",False,9,0,0,2022-09-05 20:50:50,2022-09-05 20:50:50,,73614559,CC BY-SA 4.0,https://stackoverflow.com/questions/73614559/edit-filesystem-of-page-after-loading-url-using-electron,Edit filesystem of page after loading URL using electron,39,19333651,registered,https://lh3.googleusercontent.com/a-/AOh14GgPTd5REz8AJNctJmc0X8RoVTVG-b2hXbn3WCQGLQ=k-s256,bread,https://stackoverflow.com/users/19333651/bread,,,,
1167,"['go', 'structure']",True,30,3,0,2022-09-05 20:50:39,2022-09-05 20:11:19,,73614249,CC BY-SA 4.0,https://stackoverflow.com/questions/73614249/get-structure-field-by-string-in-goland,Get structure field by string in Goland,11,19520714,registered,https://www.gravatar.com/avatar/0564e33adb35a7b6c80b26ca9c3a50a5?s=256&d=identicon&r=PG,HomeBake,https://stackoverflow.com/users/19520714/homebake,,,,73614413.0
1168,"['python', 'keras', 'tensorflow2.0', 'epoch']",False,18,0,-1,2022-09-05 20:50:29,2022-09-05 15:31:48,2022-09-05 20:50:29,73611707,CC BY-SA 4.0,https://stackoverflow.com/questions/73611707/invalidargumenterror-graph-execution-error-in-fitting-the-model,InvalidArgumentError: Graph execution error in fitting the model,1,19039731,registered,https://lh3.googleusercontent.com/a/AATXAJyhPVWhjaIfV89k-1-3IaOPTudp_5V4yrsrg9jj=k-s256,Santhosh Reddy Kathi,https://stackoverflow.com/users/19039731/santhosh-reddy-kathi,,,,
1169,"['python', 'python-3.x']",True,31,1,-1,2022-09-05 20:50:16,2022-09-05 20:44:19,2022-09-05 20:47:52,73614507,CC BY-SA 4.0,https://stackoverflow.com/questions/73614507/how-does-the-open-function-converts-a-binary-content-received-from-requests-to,How does the open() function converts a binary content received from requests to an image?,1,19740645,registered,https://i.stack.imgur.com/nLfCX.jpg?s=256&g=1,python,https://stackoverflow.com/users/19740645/python,,,,
1170,"['angular', 'dropdown', 'html-select', 'angular-file-upload']",False,13,0,0,2022-09-05 20:49:55,2022-09-05 20:49:55,,73614550,CC BY-SA 4.0,https://stackoverflow.com/questions/73614550/how-to-bind-a-value-from-select-options-to-the-file-that-will-be-uploaded,How to bind a value from select-options to the file that will be uploaded,23,17339451,registered,https://lh3.googleusercontent.com/a-/AOh14GhpZAICLMcjEzfFlyCPF4ka_XEb1WTVkHvWQ_Qy8w=k-s256,Rushabh Gandhi,https://stackoverflow.com/users/17339451/rushabh-gandhi,,,,
1171,"['c#', 'asp.net-core', 'middleware']",True,32,1,1,2022-09-05 20:49:48,2022-09-05 19:59:10,2022-09-05 20:31:55,73614152,CC BY-SA 4.0,https://stackoverflow.com/questions/73614152/middleware-invoke-called-only-on-request-but-not-on-response,Middleware Invoke called only on Request (but not on Response),65,19564787,registered,https://www.gravatar.com/avatar/d994196680adf266517643273dd6c682?s=256&d=identicon&r=PG,user19564787,https://stackoverflow.com/users/19564787/user19564787,,,,73614367.0
1172,"['machine-learning', 'artificial-intelligence', 'bert-language-model']",False,16,0,-2,2022-09-05 20:49:43,2022-09-05 20:48:17,2022-09-05 20:49:43,73614534,,https://stackoverflow.com/questions/73614534/do-i-need-context-for-this-language-model-problem,Do i need context for this language model problem?,22,8962475,registered,https://www.gravatar.com/avatar/03220838b058e7b70a9d76da2141e1e0?s=256&d=identicon&r=PG&f=1,Daniel Tabrizian,https://stackoverflow.com/users/8962475/daniel-tabrizian,,2022-09-06 08:24:20,Not suitable for this site,
1173,"['algorithm', 'scala', 'apache-spark', 'nearest-neighbor', 'spark-graphx']",False,13,0,0,2022-09-05 20:49:39,2022-09-05 20:49:39,,73614546,CC BY-SA 4.0,https://stackoverflow.com/questions/73614546/nearest-neighbor-algorithm-in-graphx,Nearest neighbor algorithm in GraphX,1,19918422,registered,https://www.gravatar.com/avatar/91572aa04cbee89d114d9f7dc2727c16?s=256&d=identicon&r=PG,fhoidhdoi,https://stackoverflow.com/users/19918422/fhoidhdoi,,,,
1174,"['java', 'tensorflow', 'object-detection', 'tflite']",False,13,0,0,2022-09-05 20:49:23,2022-09-05 20:49:23,,73614543,CC BY-SA 4.0,https://stackoverflow.com/questions/73614543/tensorflowlite-tensor-shapes-make-no-sense-input-1-1-1-3,"TensorFlowLite tensor shapes make no sense (input: [1, 1, 1, 3])",1971,4364057,registered,https://i.stack.imgur.com/9KoUZ.jpg?s=256&g=1,Squirrelkiller,https://stackoverflow.com/users/4364057/squirrelkiller,29.0,,,
1175,"['xml', 'button', 'view', 'reference', 'layoutparams']",False,13,0,1,2022-09-05 20:48:59,2022-09-05 20:44:42,2022-09-05 20:48:59,73614511,CC BY-SA 4.0,https://stackoverflow.com/questions/73614511/how-to-access-or-reference-buttons-views-dynamically,How to access or reference Buttons/Views dynamically?,11,16160244,registered,https://i.stack.imgur.com/MoOiW.jpg?s=256&g=1,TheCodeStig,https://stackoverflow.com/users/16160244/thecodestig,,,,
1176,"['android', 'app-actions']",False,10,0,0,2022-09-05 20:48:57,2022-09-05 17:09:17,2022-09-05 20:48:57,73612713,CC BY-SA 4.0,https://stackoverflow.com/questions/73612713/how-to-perform-a-certain-action-in-the-application-by-the-google-assistant,How to perform a certain action in the application by the google assistant,1,9382693,registered,https://lh4.googleusercontent.com/-vHZdFfwUyX0/AAAAAAAAAAI/AAAAAAAAAtA/Fo0dLy7JRYs/photo.jpg?sz=256,Vinicius Marques,https://stackoverflow.com/users/9382693/vinicius-marques,,,,
1177,"['amazon-web-services', 'amazon-dynamodb']",False,9,1,0,2022-09-05 20:48:39,2022-09-05 20:01:41,,73614165,CC BY-SA 4.0,https://stackoverflow.com/questions/73614165/dynamodb-lastevalutedkey-format,Dynamodb lastevalutedkey format,153,5327712,registered,https://www.gravatar.com/avatar/de1510ff37e45655231575090e524343?s=256&d=identicon&r=PG&f=1,Sajal Saxena,https://stackoverflow.com/users/5327712/sajal-saxena,44.0,,,
1178,"['android', 'database', 'kotlin', 'android-room']",True,14,1,1,2022-09-05 20:48:38,2022-09-05 20:21:41,,73614340,CC BY-SA 4.0,https://stackoverflow.com/questions/73614340/how-to-get-auto-generated-id-after-insert-in-android-roomdb-app,How to get Auto Generated ID after Insert in Android RoomDB App,43,10440990,registered,https://lh6.googleusercontent.com/-plYamfog4q0/AAAAAAAAAAI/AAAAAAAAAMg/lQ_oENwwzXY/photo.jpg?sz=256,adnarimtian,https://stackoverflow.com/users/10440990/adnarimtian,,,,73614536.0
1179,"['c#', 'algorithm', 'random']",True,54,2,-4,2022-09-05 20:48:03,2022-09-05 20:17:50,2022-09-05 20:41:00,73614303,,https://stackoverflow.com/questions/73614303/c-am-i-using-streamreader-wrong,"C#, am I using StreamReader wrong?",1,19526132,registered,https://i.stack.imgur.com/omgZx.png?s=256&g=1,Ghost,https://stackoverflow.com/users/19526132/ghost,,2022-09-06 05:41:59,Needs details or clarity,73614390.0
1180,"['google-apps-script', 'google-sheets']",True,26,1,1,2022-09-05 20:47:59,2022-09-05 15:23:34,,73611628,CC BY-SA 4.0,https://stackoverflow.com/questions/73611628/changing-the-font-size-of-a-specified-cell,Changing the font size of a specified cell,13,19839268,registered,https://www.gravatar.com/avatar/dfd2b14e795feca435250801a44394f3?s=256&d=identicon&r=PG&f=1,jackratt,https://stackoverflow.com/users/19839268/jackratt,,,,
1181,"['python', 'machine-learning', 'deep-learning', 'neural-network', 'mnist']",False,21,0,-3,2022-09-05 20:47:52,2022-09-05 17:55:03,2022-09-05 20:47:52,73613131,,https://stackoverflow.com/questions/73613131/i-want-to-solve-the-mnist-dataset-from-scratch,I want to solve the MNIST dataset from scratch,89,19122481,registered,https://lh3.googleusercontent.com/a-/AOh14GjJMYz1TD8mvTqmlmvwwRezD_mwU_TSewvgEMA2pA=k-s256,jake is the coolest,https://stackoverflow.com/users/19122481/jake-is-the-coolest,,2022-09-05 18:08:51,Not suitable for this site,
1182,"['python', 'machine-learning', 'coreml']",False,6,0,-2,2022-09-05 20:47:48,2022-09-05 20:47:48,,73614528,CC BY-SA 4.0,https://stackoverflow.com/questions/73614528/convert-mtcnn-model-to-coreml-to-use-in-ios-app,Convert MTCNN model to CoreML to use in iOS app?,15934,728246,registered,https://www.gravatar.com/avatar/94e0c1c0015af161fd5c16ceca362e3b?s=256&d=identicon&r=PG,zumzum,https://stackoverflow.com/users/728246/zumzum,70.0,,,
1183,"['docker', 'ubuntu', 'docker-compose', 'arm64', 'ubuntu-22.04']",False,14,1,0,2022-09-05 20:47:43,2022-09-05 17:38:39,,73612978,CC BY-SA 4.0,https://stackoverflow.com/questions/73612978/docker-no-matching-manifest-for-linux-arm64-v8-in-the-manifest-list-entries,Docker - No matching manifest for linux/arm64/v8 in the manifest list entries - Ubuntu 22.04/arm64/v8,35,5992559,registered,https://www.gravatar.com/avatar/9c70f9338a648e92f6514bb749dcf481?s=256&d=identicon&r=PG,Ahmed AlNeaimy,https://stackoverflow.com/users/5992559/ahmed-alneaimy,,,,
1184,"['babeljs', 'parcel']",False,7,0,0,2022-09-05 20:47:33,2022-09-05 20:47:33,,73614526,CC BY-SA 4.0,https://stackoverflow.com/questions/73614526/do-i-need-to-install-core-js-when-using-parcel-v2,Do I need to install core-js when using Parcel v2,1,19926217,registered,https://www.gravatar.com/avatar/1443b22fd42b1329c75b7855474c0c13?s=256&d=identicon&r=PG,mrerikmt,https://stackoverflow.com/users/19926217/mrerikmt,,,,
1185,"['php', 'html']",False,22,0,0,2022-09-05 20:46:54,2022-09-05 20:46:54,,73614525,,https://stackoverflow.com/questions/73614525/php-bug-with-divs,PHP bug with DIVs,1,19926197,registered,https://www.gravatar.com/avatar/168edf0e4ee3963fdf5e9c08ad4f52df?s=256&d=identicon&r=PG,Emanuel Batista,https://stackoverflow.com/users/19926197/emanuel-batista,,2022-09-05 20:59:16,Not suitable for this site,
1186,['bootstrapper'],False,9,0,-1,2022-09-05 20:46:30,2022-09-05 20:46:30,,73614522,CC BY-SA 4.0,https://stackoverflow.com/questions/73614522/hello-i-cant-find-a-way-to-remove-the-padding-highlighted-in-green-on-this-pag,"Hello, I can&#39;t find a way to remove the padding highlighted in green on this page using bootstrap",7,17040266,registered,https://www.gravatar.com/avatar/48dd8abb0821ce5f64615cc46a37ccb9?s=256&d=identicon&r=PG,sebcampos,https://stackoverflow.com/users/17040266/sebcampos,,,,
1187,"['java', 'oracle', 'intellij-idea', 'jdbc', 'oracle21c']",False,38,0,0,2022-09-05 20:46:18,2022-09-05 20:46:18,,73614520,CC BY-SA 4.0,https://stackoverflow.com/questions/73614520/cannot-find-jdbc-driver-for-oracle,Cannot find JDBC driver for Oracle,191,12066627,registered,https://www.gravatar.com/avatar/fcba87f2a02d39528bcc8536519e390f?s=256&d=identicon&r=PG&f=1,Jay.,https://stackoverflow.com/users/12066627/jay,,,,
1188,"['python', 'jupyter-notebook', 'google-earth-engine', 'geemap']",False,18,0,0,2022-09-05 20:46:13,2022-09-05 20:11:30,2022-09-05 20:46:13,73614252,CC BY-SA 4.0,https://stackoverflow.com/questions/73614252/google-earth-engine-with-jupyter-notebook,Google Earth Engine with Jupyter Notebook,1,19825953,registered,https://www.gravatar.com/avatar/2553ce67a6a01357c45f798a08cccc5d?s=256&d=identicon&r=PG,edaasc,https://stackoverflow.com/users/19825953/edaasc,,,,
1189,"['sql', 'join', 'hive', 'conditional-statements']",False,35,0,-3,2022-09-05 20:46:13,2022-09-05 20:46:13,,73614518,,https://stackoverflow.com/questions/73614518/how-can-i-make-a-condition-in-the-inner-join-of-my-sql,How can I make a condition in the INNER JOIN of my SQL?,1,18217819,registered,https://www.gravatar.com/avatar/bbe1c7c15ad67f56524e3a6bb7d7095b?s=256&d=identicon&r=PG&f=1,Aquiles,https://stackoverflow.com/users/18217819/aquiles,,2022-09-06 01:34:02,Needs details or clarity,
1190,"['python', 'regex']",False,26,2,0,2022-09-05 20:46:07,2022-09-05 16:56:33,,73612587,CC BY-SA 4.0,https://stackoverflow.com/questions/73612587/using-python-to-recognize-to-what-character-a-line-is-directed-towards-in-shakes,Using Python to recognize to what character a line is directed towards in Shakespeare’s plays,11,19903672,registered,https://www.gravatar.com/avatar/47b52cb862f8601e4c78491bae78413c?s=256&d=identicon&r=PG,Jimpppp,https://stackoverflow.com/users/19903672/jimpppp,,,,
1191,"['linux', 'ida', 'kali-linux', 'dwarf']",False,30,0,-1,2022-09-05 20:45:21,2022-09-05 16:44:45,2022-09-05 20:45:21,73612457,CC BY-SA 4.0,https://stackoverflow.com/questions/73612457/idas-dwarf-write-wrong-strings,IDA&#39;s Dwarf write wrong strings,1,19924955,registered,https://i.stack.imgur.com/bu6NP.jpg?s=256&g=1,TossSky,https://stackoverflow.com/users/19924955/tosssky,,,,
1192,"['forms', 'calendly']",False,10,0,0,2022-09-05 20:44:46,2022-09-05 20:43:15,2022-09-05 20:44:46,73614496,CC BY-SA 4.0,https://stackoverflow.com/questions/73614496/calendly-not-pre-filling-phone-number-in-send-text-messagers-to-field,Calendly not pre-filling phone number in &quot;send text messagers to&quot; field,1,16524624,registered,https://lh3.googleusercontent.com/a/AATXAJyDGuoRhGZ4COtoQQiE-5AVBRCbMe1NTz9WIKe2=k-s256,Евгений Замана,https://stackoverflow.com/users/16524624/%d0%95%d0%b2%d0%b3%d0%b5%d0%bd%d0%b8%d0%b9-%d0%97%d0%b0%d0%bc%d0%b0%d0%bd%d0%b0,,,,
1193,['c++'],False,48,0,0,2022-09-05 20:43:45,2022-09-05 20:43:45,,73614502,CC BY-SA 4.0,https://stackoverflow.com/questions/73614502/disallowing-reference-captures-in-a-stdfunction,Disallowing reference captures in a std::function?,12952,404568,registered,https://i.stack.imgur.com/W1j32.jpg?s=256&g=1,David Given,https://stackoverflow.com/users/404568/david-given,45.0,,,
1194,"['android-studio', 'android-emulator']",False,8,0,0,2022-09-05 20:43:43,2022-09-05 20:43:43,,73614501,CC BY-SA 4.0,https://stackoverflow.com/questions/73614501/android-emulator-extended-controls-font-size,Android Emulator - Extended Controls font size,542,1986520,registered,https://www.gravatar.com/avatar/f226ffda905c4c1224bd6e500b9cb027?s=256&d=identicon&r=PG&f=1,Piotr,https://stackoverflow.com/users/1986520/piotr,75.0,,,
1195,"['android', 'android-camerax']",False,15,0,1,2022-09-05 20:43:17,2022-09-05 20:43:17,,73614498,CC BY-SA 4.0,https://stackoverflow.com/questions/73614498/android-camerax-mirror-video-recording,Android CameraX mirror video recording,11,18092949,registered,https://www.gravatar.com/avatar/345547110eb6907111d84b56b34be99d?s=256&d=identicon&r=PG&f=1,BestFromAbove,https://stackoverflow.com/users/18092949/bestfromabove,,,,
1196,"['ios', 'in-app-purchase', 'in-app-subscription', 'auto-renewable']",False,15,1,0,2022-09-05 20:42:37,2022-09-05 19:49:09,2022-09-05 20:37:14,73614084,CC BY-SA 4.0,https://stackoverflow.com/questions/73614084/switching-auto-renewable-subscription-in-settings-broke-the-renewing,Switching Auto renewable subscription in settings broke the renewing,2254,3457218,registered,https://i.stack.imgur.com/2GvE7.jpg?s=256&g=1,Jaythaking,https://stackoverflow.com/users/3457218/jaythaking,72.0,,,
1197,['twilio'],False,10,0,0,2022-09-05 20:42:29,2022-09-05 20:42:29,,73614490,CC BY-SA 4.0,https://stackoverflow.com/questions/73614490/workaround-for-twilio-to-play-dynamic-audio,Workaround for Twilio to play dynamic audio,1,19926257,registered,https://lh3.googleusercontent.com/a-/AFdZucrZAt06Mjeo7OqZ2vbkhGyVLrrVDG3-8zDPJP5M=k-s256,YY Schweitzer,https://stackoverflow.com/users/19926257/yy-schweitzer,,,,
1198,"['html', 'css']",False,26,2,-2,2022-09-05 20:42:26,2022-09-05 20:29:20,2022-09-05 20:31:43,73614403,CC BY-SA 4.0,https://stackoverflow.com/questions/73614403/css-not-function-on-input-submit-in-php-html,css not function on input submit in php/html,1,19926128,registered,https://www.gravatar.com/avatar/ace7fc591577f888037b8d7ef340c290?s=256&d=identicon&r=PG,PandiG,https://stackoverflow.com/users/19926128/pandig,,,,
1199,"['for-loop', 'if-statement', 'python-3.8']",False,13,1,0,2022-09-05 20:41:20,2022-09-05 17:06:10,2022-09-05 17:16:04,73612684,CC BY-SA 4.0,https://stackoverflow.com/questions/73612684/python-reverse-loop,Python Reverse Loop,1,13695418,registered,https://www.gravatar.com/avatar/d9d019e0311779cdfdd93b574f3b2054?s=256&d=identicon&r=PG&f=1,Mac Jacobs,https://stackoverflow.com/users/13695418/mac-jacobs,,,,
1200,"['python', 'amazon-web-services', 'airflow', 'mwaa']",False,8,0,0,2022-09-05 20:41:14,2022-09-05 20:41:14,,73614477,CC BY-SA 4.0,https://stackoverflow.com/questions/73614477/ecscreateclusteroperator-import-error-in-mwaa-apache-airflow,EcsCreateClusterOperator import error in MWAA (Apache Airflow),1,5465710,registered,https://graph.facebook.com/743331709109197/picture?type=large,Armando Fa Menor,https://stackoverflow.com/users/5465710/armando-fa-menor,,,,
1201,"['go', 'reflection']",False,35,1,1,2022-09-05 20:40:53,2022-09-05 15:33:44,,73611725,CC BY-SA 4.0,https://stackoverflow.com/questions/73611725/golang-reflection-get-actual-value-from-structfield,Golang reflection - get actual value from StructField,343,12551535,registered,https://www.gravatar.com/avatar/c9061c203e8864db919b3eb3c44cb323?s=256&d=identicon&r=PG&f=1,selamba,https://stackoverflow.com/users/12551535/selamba,,,,
1202,"['python', 'excel', 'pandas', 'dataframe', 'hyperlink']",True,25,1,0,2022-09-05 20:40:50,2022-09-05 17:33:28,2022-09-05 20:40:50,73612917,CC BY-SA 4.0,https://stackoverflow.com/questions/73612917/python-export-dataframe-complete-column-as-hyperlinks,Python export dataframe complete column as hyperlinks,3057,11922765,registered,https://www.gravatar.com/avatar/ed69b624cdb86e52caf0010e274df7b0?s=256&d=identicon&r=PG&f=1,Mainland,https://stackoverflow.com/users/11922765/mainland,,,,73613467.0
1203,"['node.js', 'orm', 'typeorm']",False,10,0,0,2022-09-05 20:40:28,2022-09-05 20:40:28,,73614472,CC BY-SA 4.0,https://stackoverflow.com/questions/73614472/create-a-data-statistics-table-that-joins-with-other-service-tables-with-typeorm,Create a data statistics table that joins with other service tables with TypeORM,215,2356770,registered,https://www.gravatar.com/avatar/112dea77d372ee88e0c563172a3e9928?s=256&d=identicon&r=PG,Jordan Brooklyn,https://stackoverflow.com/users/2356770/jordan-brooklyn,17.0,,,
1204,"['sql', 'laravel', 'web', 'comparison']",False,19,0,-2,2022-09-05 20:40:21,2022-09-05 20:40:21,,73614471,,https://stackoverflow.com/questions/73614471/comparison-websites,Comparison websites,1,19543516,registered,https://www.gravatar.com/avatar/daf774d4c723df639c426b03a1ed8b12?s=256&d=identicon&r=PG,wasteman,https://stackoverflow.com/users/19543516/wasteman,,2022-09-05 21:06:56,Needs more focus,
1205,"['laravel', 'has-and-belongs-to-many']",False,14,0,0,2022-09-05 20:39:13,2022-09-05 20:39:13,,73614465,CC BY-SA 4.0,https://stackoverflow.com/questions/73614465/multiple-hasmany-or-belongstomany-relationships,Multiple hasMany or belongsToMany relationships,121,3546894,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,badluck,https://stackoverflow.com/users/3546894/badluck,,,,
1206,"['android', 'android-studio', 'kotlin']",False,17,0,0,2022-09-05 20:38:53,2022-09-05 20:35:16,2022-09-05 20:38:53,73614441,CC BY-SA 4.0,https://stackoverflow.com/questions/73614441/how-to-remove-or-hide-the-front-right-arrow-of-kotlin-file-in-android-studio,How to remove or hide the front right arrow of kotlin file in android studio,1,9240802,registered,https://www.gravatar.com/avatar/465fa54480780488dd99e68f9e9bc79b?s=256&d=identicon&r=PG&f=1,turboburst,https://stackoverflow.com/users/9240802/turboburst,,,,
1207,"['azure', 'message-queue', 'azureservicebus', 'dead-letter']",False,10,0,0,2022-09-05 20:38:50,2022-09-05 20:38:50,,73614461,CC BY-SA 4.0,https://stackoverflow.com/questions/73614461/handling-the-dead-letter-queue-when-message-processing-sequence-is-crucial,Handling the Dead Letter Queue when message processing sequence is crucial?,4045,666254,registered,https://www.gravatar.com/avatar/aafddb60f3c1220c63fd966794148df8?s=256&d=identicon&r=PG,FBryant87,https://stackoverflow.com/users/666254/fbryant87,82.0,,,
1208,"['security', 'environment-variables', 'sveltekit']",False,12,1,0,2022-09-05 20:38:13,2022-09-05 15:16:52,,73611535,CC BY-SA 4.0,https://stackoverflow.com/questions/73611535/security-of-environment-variables-on-front-side-in-sveltekit,Security of environment variables on front-side in SvelteKit,3,6800784,registered,https://www.gravatar.com/avatar/1e9b1dcdb62decf5cbaa4d1732b436fe?s=256&d=identicon&r=PG&f=1,Hyunduk Shin,https://stackoverflow.com/users/6800784/hyunduk-shin,,,,
1209,"['qt', 'keyboard', 'focus', 'qmenu']",False,13,0,0,2022-09-05 20:37:59,2022-09-05 20:37:59,,73614456,CC BY-SA 4.0,https://stackoverflow.com/questions/73614456/how-to-implement-qwidgetaction-with-buttons-properly-into-qmenu,How to implement QWidgetAction with buttons properly into QMenu,1,9540775,registered,https://i.stack.imgur.com/GhmC9.jpg?s=256&g=1,ronso0,https://stackoverflow.com/users/9540775/ronso0,,,,
1210,"['python', 'noise']",False,33,2,0,2022-09-05 20:37:59,2022-09-05 15:50:37,2022-09-05 20:37:59,73611922,CC BY-SA 4.0,https://stackoverflow.com/questions/73611922/python-importerror-cannot-import-name-pnoise1-from-noise,Python &quot;ImportError: cannot import name &#39;pnoise1&#39; from &#39;noise&#39;&quot;,25,16901913,registered,https://www.gravatar.com/avatar/568a531fdec902112a6238140c231fc9?s=256&d=identicon&r=PG&f=1,TheFeatherMan,https://stackoverflow.com/users/16901913/thefeatherman,,,,
1211,"['android', 'kotlin', 'push-notification', 'lockscreen', 'keyguard']",False,9,0,0,2022-09-05 20:37:59,2022-09-05 20:37:59,,73614455,CC BY-SA 4.0,https://stackoverflow.com/questions/73614455/how-to-disable-keyguard-lock-on-android-fullscreen-notification,How to disable keyguard lock on android fullscreen notification,41,18880093,registered,https://www.gravatar.com/avatar/dfb6e8c980bffb2ffe59f213e785377c?s=256&d=identicon&r=PG,Martim Gouveia,https://stackoverflow.com/users/18880093/martim-gouveia,,,,
1212,"['c++', 'c++11', 'implicit-conversion', 'stdinitializerlist', 'braced-init-list']",True,47,1,2,2022-09-05 20:37:53,2022-09-05 19:50:55,2022-09-05 20:25:19,73614093,CC BY-SA 4.0,https://stackoverflow.com/questions/73614093/conversion-from-initializer-listconst-char-to-initializer-liststring-in-vec,Conversion from initializer_list&lt;const char*&gt; to initializer_list&lt;string&gt; in vector constructor,405,15303299,registered,https://www.gravatar.com/avatar/a069599d26cf08dce3ba9b1ce9d0233b?s=256&d=identicon&r=PG&f=1,Ruperrrt,https://stackoverflow.com/users/15303299/ruperrrt,,,,
1213,['dbt'],False,10,0,0,2022-09-05 20:37:33,2022-09-05 20:37:33,,73614453,CC BY-SA 4.0,https://stackoverflow.com/questions/73614453/how-to-pass-depends-on-flag-on-dbt-test,How to pass --depends_on flag on dbt test,476,1744491,registered,https://www.gravatar.com/avatar/ebedfd3397cc21ed7ff7d5e821f66242?s=256&d=identicon&r=PG,Guilherme Noronha,https://stackoverflow.com/users/1744491/guilherme-noronha,57.0,,,
1214,"['node.js', 'reactjs', 'webpack']",False,20,0,0,2022-09-05 20:37:20,2022-09-05 20:37:20,,73614452,CC BY-SA 4.0,https://stackoverflow.com/questions/73614452/typeerror-cannot-read-properties-of-undefined-reading-assets,TypeError: Cannot read properties of undefined (reading &#39;assets&#39;),1,19845950,registered,https://www.gravatar.com/avatar/63247ea0faf2a3a4f8701cff23563181?s=256&d=identicon&r=PG,Dese Elumaro,https://stackoverflow.com/users/19845950/dese-elumaro,,,,
1215,"['java', 'eclipse', 'menu']",False,18,0,-3,2022-09-05 20:36:28,2022-09-05 20:14:54,2022-09-05 20:36:28,73614275,,https://stackoverflow.com/questions/73614275/menu-switch-dentro-de-outro-menu,Menu Switch dentro de outro menu,1,19926044,registered,https://lh3.googleusercontent.com/a-/AFdZucqgM5YO4rqfouB-QmxWh90Ib736MAqZf3zIGYxxVA=k-s256,Mateus Barbosa,https://stackoverflow.com/users/19926044/mateus-barbosa,,2022-09-05 20:35:32,Needs details or clarity,
1216,"['css', 'class', 'hyperlink']",False,15,0,0,2022-09-05 20:36:23,2022-09-05 20:36:23,,73614448,,https://stackoverflow.com/questions/73614448/class-that-allows-to-create-hyperlinked-texts-in-css,Class that allows to create hyperlinked texts in css,47,16016039,registered,https://www.gravatar.com/avatar/dd001e029029e612f44170635318cef3?s=256&d=identicon&r=PG&f=1,Sticonike,https://stackoverflow.com/users/16016039/sticonike,,2022-09-06 00:18:38,Needs details or clarity,
1217,['php'],False,28,3,-2,2022-09-05 20:36:23,2022-09-05 05:52:19,,73604994,CC BY-SA 4.0,https://stackoverflow.com/questions/73604994/wants-to-display-form-once,Wants to display form once,1,19920417,registered,https://lh3.googleusercontent.com/a/AItbvmmChfAG6oWgGI9GX8fwjD_w2kMrBpDZJ_W33yyp=k-s256,sunil sahoo,https://stackoverflow.com/users/19920417/sunil-sahoo,,,,
1218,"['python', 'dataframe']",False,13,0,-2,2022-09-05 20:36:22,2022-09-05 20:36:22,,73614447,CC BY-SA 4.0,https://stackoverflow.com/questions/73614447/updating-values-of-python-data-frames-using-multiple-condition,Updating values of Python data frames using multiple condition,7,11809797,registered,https://www.gravatar.com/avatar/1f31031f3f88e7a21b7cbf7bb26fbbd6?s=256&d=identicon&r=PG&f=1,cooldeepcool,https://stackoverflow.com/users/11809797/cooldeepcool,,,,
1219,"['config', 'prettier']",False,8,0,0,2022-09-05 20:36:19,2022-09-05 20:36:19,,73614446,CC BY-SA 4.0,https://stackoverflow.com/questions/73614446/is-there-a-good-reason-to-specify-prettier-config-options-matching-the-default-o,Is there a good reason to specify prettier config options matching the default ones?,365,4264994,registered,https://lh6.googleusercontent.com/-JpwBGLuF23w/AAAAAAAAAAI/AAAAAAAAA_g/mWDVtGtfxGc/photo.jpg?sz=256,Емил Цоков,https://stackoverflow.com/users/4264994/%d0%95%d0%bc%d0%b8%d0%bb-%d0%a6%d0%be%d0%ba%d0%be%d0%b2,,,,
