,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.profile_image,owner.display_name,owner.link,closed_date,closed_reason,accepted_answer_id,locked_date,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.twitter_account
1254,"['python', 'opencv', 'pyautogui']",False,17,0,-3,1662315443,1662310820,1662315443.0,73601263,CC BY-SA 4.0,https://stackoverflow.com/questions/73601263/opencv-match-template-with-pyautogui-click,OpenCV Match Template with Pyautogui Click,1,19899051,registered,,https://lh3.googleusercontent.com/a/AItbvmma84H4fvodhGfus1iDFEMWgZ4alaGhexLE9WV3=k-s256,Yangtao Lin,https://stackoverflow.com/users/19899051/yangtao-lin,,,,,,,,,,,,,,,,,,,,,,,,,
1255,"['python', 'random']",False,34,0,0,1662315441,1662304070,1662315441.0,73600463,CC BY-SA 4.0,https://stackoverflow.com/questions/73600463/how-to-print-results-from-random-sample-as-the-index-value-with-its-correspondin,how to Print results from random.sample as the index value with its corresponding location in the index?,1,19916753,registered,,https://www.gravatar.com/avatar/4534b75708633bc87397a429d4b37f36?s=256&d=identicon&r=PG,justanotherjoe,https://stackoverflow.com/users/19916753/justanotherjoe,,,,,,,,,,,,,,,,,,,,,,,,,
1256,"['laravel', 'laravel-livewire']",False,7,0,0,1662315426,1662315426,,73601791,CC BY-SA 4.0,https://stackoverflow.com/questions/73601791/lost-the-value-of-select-list-in-livewire,lost the value of select list in livewire,16,8857917,registered,,https://lh5.googleusercontent.com/-MqK7VMTpbyw/AAAAAAAAAAI/AAAAAAAAAUQ/k0zFkWB48zA/photo.jpg?sz=256,Haruka Katsumi,https://stackoverflow.com/users/8857917/haruka-katsumi,,,,,,,,,,,,,,,,,,,,,,,,,
1257,"['java', 'compiler-errors']",False,15,0,-3,1662315409,1662314861,1662315409.0,73601721,,https://stackoverflow.com/questions/73601721/i-can-not-add-elements-to-my-arraylist-in-java,i can not add elements to my Arraylist in java,1,18471429,registered,,https://lh3.googleusercontent.com/a/AATXAJzwf0hvc6t3LXmkBjpMlFrk6YOW9jnwVjHmePJ8=k-s256,Amirhossein Norouzi,https://stackoverflow.com/users/18471429/amirhossein-norouzi,1662315393.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,
1258,"['performance', 'julia']",True,118,1,1,1662315340,1662299073,1662315340.0,73599900,CC BY-SA 4.0,https://stackoverflow.com/questions/73599900/julia-seems-to-be-very-slow,Julia seems to be very slow,22325,3522130,registered,83.0,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,rnso,https://stackoverflow.com/users/3522130/rnso,,,,,,,,,,,,,,,,,,,,,,,,,
1259,"['java', 'android-studio', 'date']",True,21,1,0,1662315334,1662307976,1662315334.0,73600926,CC BY-SA 4.0,https://stackoverflow.com/questions/73600926/remove-the-past-dates-manually,Remove the past dates manually,3,19002006,registered,,https://lh3.googleusercontent.com/a-/AOh14GgkN1llPaNcKrKRin4uR4BKeIDtPPjp2zI3CFPo=k-s256,Adeel Zaman,https://stackoverflow.com/users/19002006/adeel-zaman,,,,,,,,,,,,,,,,,,,,,,,,,
1260,"['python', 'python-3.x', 'pandas']",False,30,1,0,1662315318,1662311852,1662312605.0,73601386,CC BY-SA 4.0,https://stackoverflow.com/questions/73601386/why-i-cant-drop-nan-values-with-dropna-function-in-pandas,why I Can&#39;t drop NAN values with dropna() function in pandas,11,9860406,registered,,https://www.gravatar.com/avatar/e245d5b2b397841eaf0696d86f4cc2fc?s=256&d=identicon&r=PG,Dharm paaji,https://stackoverflow.com/users/9860406/dharm-paaji,,,,,,,,,,,,,,,,,,,,,,,,,
1261,"['dependencies', 'jsonschema']",False,18,0,1,1662315312,1662287592,1662315312.0,73598652,CC BY-SA 4.0,https://stackoverflow.com/questions/73598652/json-schema-enforce-content-of-one-array-based-on-content-of-another-array,Json schema - enforce content of one array based on content of another array,41,5546963,registered,,https://www.gravatar.com/avatar/2b6c4b86b43ca93defbfb85673ee0a0d?s=256&d=identicon&r=PG&f=1,Kobi Averbuch,https://stackoverflow.com/users/5546963/kobi-averbuch,,,,,,,,,,,,,,,,,,,,,,,,,
1262,"['powershell', 'psexec']",True,44,3,0,1662315310,1662293359,,73599265,CC BY-SA 4.0,https://stackoverflow.com/questions/73599265/powershell-start-process-psexec-does-not-print-results,Powershell Start-Process &quot;PsExec&quot; does not print results,9,19896510,registered,,https://www.gravatar.com/avatar/8f5f89f1d21100bdd2e4a794b47655a4?s=256&d=identicon&r=PG&f=1,virtue,https://stackoverflow.com/users/19896510/virtue,,,,,,,,,,,,,,,,,,,,,,,,,
1263,"['reactjs', 'amazon-web-services', 'aws-lambda', 'amazon-cognito']",False,17,0,0,1662315288,1662315288,,73601774,CC BY-SA 4.0,https://stackoverflow.com/questions/73601774/how-to-trigger-aws-lambda-function-only-after-authorization-using-aws-amplify,how to trigger aws lambda function only after authorization using aws amplify?,143,12887588,registered,,https://lh3.googleusercontent.com/a-/AAuE7mB4ORbHhpE9WjmgVw2TRRYSdrwdf_vcLEVwY9NbtQ=k-s256,Adarsh Raj,https://stackoverflow.com/users/12887588/adarsh-raj,,,,,,,,,,,,,,,,,,,,,,,,,
1264,['elasticsearch'],False,10,0,0,1662315271,1662315271,,73601773,CC BY-SA 4.0,https://stackoverflow.com/questions/73601773/problem-with-the-config-file-of-elasticsearch,Problem with the config file of ElasticSearch,41,6423921,registered,,https://lh3.googleusercontent.com/-OQxvHk6VDQY/AAAAAAAAAAI/AAAAAAAAAnE/kDzwgRX5M0I/photo.jpg?sz=256,Anwesa Roy,https://stackoverflow.com/users/6423921/anwesa-roy,,,,,,,,,,,,,,,,,,,,,,,,,
1265,['karate'],False,8,0,1,1662315269,1662315269,,73601772,CC BY-SA 4.0,https://stackoverflow.com/questions/73601772/karate-gets-hang-while-passing-tag-from-the-command-line,Karate get&#39;s hang while passing tag from the command line,21,5690800,registered,,https://lh6.googleusercontent.com/-UQYxq9hJU7A/AAAAAAAAAAI/AAAAAAAABGw/U6cZmuoKbPs/photo.jpg?sz=256,Kanishk Jadhav,https://stackoverflow.com/users/5690800/kanishk-jadhav,,,,,,,,,,,,,,,,,,,,,,,,,
1266,"['javascript', 'arrays', 'ejs']",False,23,0,0,1662315268,1662311085,1662315268.0,73601302,CC BY-SA 4.0,https://stackoverflow.com/questions/73601302/how-do-i-correctly-setup-a-bucket-with-a-database-im-using-an-array-to-be-cal,How do i correctly setup a &quot;bucket&quot; with a database I&#39;m using an array to be called on in the blog page using ejs and javascript.?,1,19908035,registered,,https://www.gravatar.com/avatar/fbef65d1f0336f7c2f1e3dfb426eb647?s=256&d=identicon&r=PG,takenthemickout,https://stackoverflow.com/users/19908035/takenthemickout,,,,,,,,,,,,,,,,,,,,,,,,,
1267,"['rust', 'lifetime']",False,29,1,0,1662315258,1662304336,,73600498,CC BY-SA 4.0,https://stackoverflow.com/questions/73600498/rust-lifetime-a-t,rust lifetime &amp;&#39;a T,1,11119687,registered,,https://www.gravatar.com/avatar/554069216991f145845ea868b7a0937a?s=256&d=identicon&r=PG&f=1,liulu17,https://stackoverflow.com/users/11119687/liulu17,,,,,,,,,,,,,,,,,,,,,,,,,
1268,"['mysql', 'raspberry-pi', 'phpmyadmin']",False,14,0,0,1662315256,1662315256,,73601769,CC BY-SA 4.0,https://stackoverflow.com/questions/73601769/i-am-trying-to-input-data-from-a-rasberry-pi-to-a-mysql-database-on-my-pc-what,"I am trying to input data from a rasberry pi to a mysql database on my PC, what would be the most efficient way to do this?",1,18478917,registered,,https://www.gravatar.com/avatar/5f84d8cd76450d6adb2e935830bd8d57?s=256&d=identicon&r=PG,Will Harrison,https://stackoverflow.com/users/18478917/will-harrison,,,,,,,,,,,,,,,,,,,,,,,,,
1269,"['python', 'django', 'algorithm', 'optimization', 'response']",False,27,0,0,1662315197,1662315197,,73601764,CC BY-SA 4.0,https://stackoverflow.com/questions/73601764/how-can-i-optimize-response-time-in-this-python-code-django,How can I optimize response time in this python code? (django),1,19259059,registered,,https://www.gravatar.com/avatar/2a3ef6805fa719a0c731ea3ba1e3e7ef?s=256&d=identicon&r=PG&f=1,Aymanete,https://stackoverflow.com/users/19259059/aymanete,,,,,,,,,,,,,,,,,,,,,,,,,
1270,"['go', 'channel', 'channels']",True,35,1,0,1662315197,1662314860,,73601720,CC BY-SA 4.0,https://stackoverflow.com/questions/73601720/clarification-on-go-channels-tutorial-from-some-missing-word-or-words,Clarification on Go channels tutorial from some missing word or words,1368,7093241,registered,61.0,https://www.gravatar.com/avatar/4eb62b2878c6b7ef50e772b53e3a4092?s=256&d=identicon&r=PG&f=1,heretoinfinity,https://stackoverflow.com/users/7093241/heretoinfinity,,,,,,,,,,,,,,,,,,,,,,,,,
1271,"['python', 'pyspark', 'azure-databricks']",False,16,0,0,1662315195,1662315195,,73601762,CC BY-SA 4.0,https://stackoverflow.com/questions/73601762/pyspark-use-of-map-within-a-while-loop-with-conditional-logic-always-returns-e,Pyspark use of Map() within a while loop with conditional logic always returns else,1,19917665,registered,,https://lh3.googleusercontent.com/a/AItbvmnaP-J3WSRR9p2YJ6QU9-RXZRp7urYe5V1VDNfB=k-s256,Devon,https://stackoverflow.com/users/19917665/devon,,,,,,,,,,,,,,,,,,,,,,,,,
1272,"['javascript', 'reactjs', 'api', 'next.js']",False,20,0,1,1662315175,1662315175,,73601756,CC BY-SA 4.0,https://stackoverflow.com/questions/73601756/how-can-i-uncomment-the-line-which-is-gettin-the-flag,how can i uncomment the line which is gettin the flag?,11,19707625,registered,,https://lh3.googleusercontent.com/a/AItbvmmALKr1ekiJrIKg0_QHlF1RTMC1gsOZ16dVPKPu=k-s256,amir mohammad abdi,https://stackoverflow.com/users/19707625/amir-mohammad-abdi,,,,,,,,,,,,,,,,,,,,,,,,,
1273,"['java', 'kotlin', 'gradle']",False,27,0,-2,1662315173,1662315063,1662315173.0,73601745,,https://stackoverflow.com/questions/73601745/how-do-i-download-this-repo-and-compile-it-my-self,How do i download this repo and compile it my self?,11,19917700,registered,,https://lh3.googleusercontent.com/a-/AFdZucpFsRMy2l7tyWmvkdH-s-6_S8iz9P-zl7WGGqcY=k-s256,Mxrkellos,https://stackoverflow.com/users/19917700/mxrkellos,1662316349.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,
1274,"['react-native', 'react-native-background-fetch']",False,23,0,1,1662315152,1662313288,1662315152.0,73601538,CC BY-SA 4.0,https://stackoverflow.com/questions/73601538/having-tasks-complete-in-background-for-react-native-ios,Having tasks complete in background for react native ios,987,5067703,registered,25.0,https://lh4.googleusercontent.com/-QH7y730yloY/AAAAAAAAAAI/AAAAAAAAEzo/YxIKz_U9tkQ/photo.jpg?sz=256,james murphy,https://stackoverflow.com/users/5067703/james-murphy,,,,,,,,,,,,,,,,,,,,,,,,,
1275,"['python', 'discord.py', 'bots']",False,32,0,-1,1662315124,1662315040,1662315124.0,73601741,CC BY-SA 4.0,https://stackoverflow.com/questions/73601741/why-isnt-my-python-discord-bot-not-responding,Why isn&#39;t my python Discord bot not responding,1,19917602,registered,,https://i.stack.imgur.com/fUuiu.jpg?s=256&g=1,rubendelsman,https://stackoverflow.com/users/19917602/rubendelsman,,,,,,,,,,,,,,,,,,,,,,,,,
1276,"['html', 'css', 'angular', 'css-transitions', 'css-transforms']",True,20,1,-1,1662315103,1662314713,,73601703,CC BY-SA 4.0,https://stackoverflow.com/questions/73601703/dynamically-moving-a-fixed-position-button,Dynamically moving a fixed position button?,37145,1684269,registered,91.0,https://www.gravatar.com/avatar/5adbf1d60d27b9ee3aeee069591ba88b?s=256&d=identicon&r=PG,Ole,https://stackoverflow.com/users/1684269/ole,,,73601748.0,,,,,,,,,,,,,,,,,,,,,,
1277,"['python', 'api', 'flask', 'decorator', 'flask-restful']",False,33,0,-1,1662315056,1662301257,1662315056.0,73600132,CC BY-SA 4.0,https://stackoverflow.com/questions/73600132/why-using-a-custom-decorator-in-flask-restful-which-accepts-kwargs-giving-error,Why using a custom decorator in flask restful which accepts kwargs giving error TypeError: Object of type function is not JSON serializable,1,16423467,registered,,https://lh3.googleusercontent.com/a-/AOh14Gh8k21hsi6NhLA4eWVEnpDoC2L0h7LS9q3hR9huuw=k-s256,Arnab Chatterjee,https://stackoverflow.com/users/16423467/arnab-chatterjee,,,,,,,,,,,,,,,,,,,,,,,,,
1278,"['flutter', 'firebase', 'api', 'dart', 'firebase-app-check']",True,24,1,0,1662315038,1662314753,,73601707,CC BY-SA 4.0,https://stackoverflow.com/questions/73601707/do-i-need-a-firebase-project-to-use-firebase-app-check,Do I need a Firebase project to use Firebase App Check?,543,9347558,registered,50.0,https://i.stack.imgur.com/7xuZd.jpg?s=256&g=1,1cedsoda,https://stackoverflow.com/users/9347558/1cedsoda,,,,,,,,,,,,,,,,,,,,,,,,,
1279,"['odoo', 'odoo-10']",False,23,1,1,1662315036,1662273066,,73597235,CC BY-SA 4.0,https://stackoverflow.com/questions/73597235/how-to-add-a-record-to-many2many-field-in-odoo-using-xml-file,How to add a record to Many2many field in Odoo using XML file?,3888,4128957,registered,34.0,https://i.stack.imgur.com/UpxV2.jpg?s=256&g=1,KbiR,https://stackoverflow.com/users/4128957/kbir,,,,,,,,,,,,,,,,,,,,,,,,,
1280,"['python', 'json', 'web-scraping']",True,32,1,0,1662315023,1662303509,1662315023.0,73600402,CC BY-SA 4.0,https://stackoverflow.com/questions/73600402/trying-to-get-specific-values-from-json,Trying to get specific values from json,11,19913240,registered,,https://www.gravatar.com/avatar/e772fa987c0f5709193c07ed0b47a20f?s=256&d=identicon&r=PG,Varga Ignacio,https://stackoverflow.com/users/19913240/varga-ignacio,,,,,,,,,,,,,,,,,,,,,,,,,
1281,"['amazon-web-services', 'amazon-s3', 'aws-lambda', 'amazon-dynamodb', 'amazon-connect']",False,22,0,0,1662314989,1662314598,1662314989.0,73601691,,https://stackoverflow.com/questions/73601691/aws-lambda-and-connect-further-questions-based-on-prior-answers,AWS Lambda and connect further questions based on prior answers,43,2626411,registered,20.0,https://www.gravatar.com/avatar/e48680a7d6b7d6d62ff75218d651a7b7?s=256&d=identicon&r=PG,James,https://stackoverflow.com/users/2626411/james,1662332059.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,
1282,"['c#', 'path']",False,14,0,-1,1662314965,1662314965,,73601733,CC BY-SA 4.0,https://stackoverflow.com/questions/73601733/how-to-set-the-download-path,How to set the download Path,1,19917681,registered,,https://lh3.googleusercontent.com/a-/AFdZucr-fEV-pp9WqrvdErxfniq88nYQmpYzIKHJsSX1eA=k-s256,LarsiSpasi,https://stackoverflow.com/users/19917681/larsispasi,,,,,,,,,,,,,,,,,,,,,,,,,
1283,"['python', 'python-requests']",False,26,1,0,1662314960,1662314564,1662314960.0,73601688,CC BY-SA 4.0,https://stackoverflow.com/questions/73601688/assign-value-in-json-then-send-it-with-requests,Assign value in json then send it with requests,1,19420937,registered,,https://lh3.googleusercontent.com/a-/AOh14GgbRRkV5p31N6Fxs5DXAkDLhz3P9O-0CAIZCCOz=k-s256,ربح مضمون,https://stackoverflow.com/users/19420937/%d8%b1%d8%a8%d8%ad-%d9%85%d8%b6%d9%85%d9%88%d9%86,,,,,,,,,,,,,,,,,,,,,,,,,
1284,"['javascript', 'discord', 'discord.js']",True,23,1,-1,1662314951,1662312154,,73601423,CC BY-SA 4.0,https://stackoverflow.com/questions/73601423/discord-js-12-0-0-msg-content-returning-blank,Discord.js 12.0.0 msg.content returning blank,39,19333651,registered,,https://lh3.googleusercontent.com/a-/AOh14GgPTd5REz8AJNctJmc0X8RoVTVG-b2hXbn3WCQGLQ=k-s256,bread,https://stackoverflow.com/users/19333651/bread,,,,,,,,,,,,,,,,,,,,,,,,,
1285,"['python', 'machine-learning', 'dbscan']",False,27,0,0,1662314935,1662309041,1662314935.0,73601047,CC BY-SA 4.0,https://stackoverflow.com/questions/73601047/implementing-dbscan-in-python,implementing DBSCAN in python,11,19917144,registered,,https://www.gravatar.com/avatar/e8b0769a7baea81c2795bc3c3fda4bfe?s=256&d=identicon&r=PG,Egor Markov,https://stackoverflow.com/users/19917144/egor-markov,,,,,,,,,,,,,,,,,,,,,,,,,
1286,"['node.js', 'react-native', 'post', 'axios', 'http-status-code-400']",False,19,1,0,1662314907,1662308575,,73600994,CC BY-SA 4.0,https://stackoverflow.com/questions/73600994/axios-post-request-works-in-nodejs-but-not-in-react-native,axios POST request works in nodejs but not in react native,1,19865526,registered,,https://www.gravatar.com/avatar/7ad31e7a163fd2427b6b2b7c9133b522?s=256&d=identicon&r=PG,Johero,https://stackoverflow.com/users/19865526/johero,,,,,,,,,,,,,,,,,,,,,,,,,
1287,['javascript'],True,24,3,0,1662314897,1662314679,,73601698,,https://stackoverflow.com/questions/73601698/javascript-class-property-cannot-be-found,JavaScript class property cannot be found,75,19491471,registered,,https://lh3.googleusercontent.com/a/AATXAJy-oGNtklbv0SAWFD4EetAiPpzkWDjj5efUBc77=k-s256,Amin,https://stackoverflow.com/users/19491471/amin,1662314973.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,
1288,"['r', 'replace', 'na']",False,23,0,-4,1662314891,1662313868,1662314891.0,73601600,,https://stackoverflow.com/questions/73601600/replace-value-with-na-on-rstudio,Replace value with NA on Rstudio,1,17358561,registered,,https://lh3.googleusercontent.com/a/AATXAJwnUrzN4JWoysV_h3-O42ixNVoiLWXG9rB_ZcZg=k-s256,Sarah Chamieh,https://stackoverflow.com/users/17358561/sarah-chamieh,1662314410.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,
1289,"['snowflake-cloud-data-platform', 'account', 'trial', 'lab', 'associate']",False,17,0,0,1662314869,1662314709,1662314869.0,73601701,CC BY-SA 4.0,https://stackoverflow.com/questions/73601701/how-do-i-associate-snowflake-essential-fundamentals-course-with-new-trial-accoun,How do I associate Snowflake Essential Fundamentals course with new trial account?,1,19917608,registered,,https://lh3.googleusercontent.com/a/AItbvmlIBvMoaZPLnEJZU_pOMSBAGxLtLkWR2GKWZ3LK=k-s256,Jimbo,https://stackoverflow.com/users/19917608/jimbo,,,,,,,,,,,,,,,,,,,,,,,,,
1290,['eclipse-plugin'],False,13,0,-1,1662314838,1662314838,,73601719,CC BY-SA 4.0,https://stackoverflow.com/questions/73601719/eclipse-plugin-projectionviewer-supporting-projections-not-covering-full-line,Eclipse Plugin - ProjectionViewer supporting projections not covering full line,65,10620930,registered,,https://i.stack.imgur.com/xpID9.png?s=256&g=1,Sigmund,https://stackoverflow.com/users/10620930/sigmund,,,,,,,,,,,,,,,,,,,,,,,,,
1291,"['testng', 'browser-automation', 'testng-eclipse', 'testng.xml', 'testng-annotation-test']",False,7,0,0,1662314806,1662314806,,73601714,CC BY-SA 4.0,https://stackoverflow.com/questions/73601714/can-we-set-priority-at-class-level-in-testng,Can we set priority at Class level in TestNg?,21,6546390,registered,,https://www.gravatar.com/avatar/83e6fe581933ea3452c3adb33ef07767?s=256&d=identicon&r=PG&f=1,Prerana Gupta,https://stackoverflow.com/users/6546390/prerana-gupta,,,,,,,,,,,,,,,,,,,,,,,,,
1292,"['qgis', 'pyqgis']",False,7,0,0,1662314778,1662314778,,73601710,CC BY-SA 4.0,https://stackoverflow.com/questions/73601710/qgis-b%c3%a9zier-editing-plugin-does-not-honor-id-creating-rule-when-saving-new-line,QGIS B&#233;zier-editing plugin does not honor id-creating rule when saving new line feature,43,7343246,registered,,https://www.gravatar.com/avatar/26120cc961ef5b816c4cf435b076d701?s=256&d=identicon&r=PG&f=1,Michiel Rademakers,https://stackoverflow.com/users/7343246/michiel-rademakers,,,,,,,,,,,,,,,,,,,,,,,,,
1293,['javascript'],False,29,0,0,1662314773,1662310132,1662314773.0,73601183,CC BY-SA 4.0,https://stackoverflow.com/questions/73601183/get-the-body-of-the-clicked-page-in-order-to-add-html-element,Get the body of the clicked page in order to add html element,669,4671162,registered,80.0,https://www.gravatar.com/avatar/0527ab203a6dbd933169311921f13441?s=256&d=identicon&r=PG&f=1,probl&#232;me0123,https://stackoverflow.com/users/4671162/probl%c3%a8me0123,,,,,,,,,,,,,,,,,,,,,,,,,
1294,"['django', 'heroku', 'django-rest-framework', 'django-storage']",False,9,0,0,1662314767,1662314767,,73601708,CC BY-SA 4.0,https://stackoverflow.com/questions/73601708/detected-path-traversal-attempt-django-herokubucketeer,Detected path traversal attempt - Django/Heroku(Bucketeer),81,17817249,registered,,https://www.gravatar.com/avatar/35c4ad02305da6fe484b2782be4ea1bb?s=256&d=identicon&r=PG,user17817249,https://stackoverflow.com/users/17817249/user17817249,,,,,,,,,,,,,,,,,,,,,,,,,
1295,"['mysql', 'sql', 'oracle']",True,34,1,0,1662314751,1662313347,1662314751.0,73601548,CC BY-SA 4.0,https://stackoverflow.com/questions/73601548/unable-to-resolve-symbol-x-when-converting-mysql-ddl-to-oracle-sql-ddl,Unable to resolve symbol &#39;X&#39; when converting MySQL DDL to Oracle SQL DDL,854,13678514,registered,,https://lh3.googleusercontent.com/a-/AOh14GgXCLwvp_xlyRiINFAEIItN4QhZlyCJyf-4ZpDE=k-s256,Emmanuel Njorodongo,https://stackoverflow.com/users/13678514/emmanuel-njorodongo,,,,,,,,,,,,,,,,,,,,,,,,,
1296,"['.net', 'unit-testing', 'testing']",True,23,1,1,1662314748,1662294457,1662295898.0,73599389,,https://stackoverflow.com/questions/73599389/functiona-and-non-functional-test,Functiona and non-functional test,13,15425484,registered,,https://www.gravatar.com/avatar/acb7f1c0014de491eea23c0bd08f5975?s=256&d=identicon&r=PG&f=1,user15425484,https://stackoverflow.com/users/15425484/user15425484,1662349693.0,Not suitable for this site,73601668.0,,,,,,,,,,,,,,,,,,,,,,
1297,"['php', 'web', 'cpanel', 'web-hosting']",False,14,0,-3,1662314711,1662314711,,73601702,,https://stackoverflow.com/questions/73601702/website-content-is-not-visible-but-it-is-on-its-place,Website content is not visible but it is on it&#39;s place,1,19681538,registered,,https://lh3.googleusercontent.com/a-/AFdZucrOyKAeIzJSLvlB7UT3Z_NbEeJOHm0oKzXhXuQB=k-s256,Vaibhav Goud,https://stackoverflow.com/users/19681538/vaibhav-goud,1662318854.0,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,
1298,"['python', 'python-3.x', 'sockets']",True,31,1,1,1662314695,1662304072,,73600465,CC BY-SA 4.0,https://stackoverflow.com/questions/73600465/how-to-check-if-a-website-supports-http-2-in-python,How to check if a website supports HTTP/2 in Python,57,19219732,registered,,https://lh3.googleusercontent.com/a/AATXAJwra5-WWY78OX6XISLHhxLKeDOwvO6FTRQdRqcC=k-s256,Xav,https://stackoverflow.com/users/19219732/xav,,,73600973.0,,,,,,,,,,,,,,,,,,,,,,
1299,"['python-requests', 'graphql', 'meetup']",False,12,0,0,1662314686,1662314587,1662314686.0,73601690,CC BY-SA 4.0,https://stackoverflow.com/questions/73601690/error-creating-event-with-meetups-api-python,error creating event with Meetup&#39;s api (Python),1,19128569,registered,,https://lh3.googleusercontent.com/a-/AOh14GhjqAjW_hWmVj17NrQ6G01X7JdEe1jBtKmH_pxd=k-s256,Fernando Nahat Jardim,https://stackoverflow.com/users/19128569/fernando-nahat-jardim,,,,,,,,,,,,,,,,,,,,,,,,,
1300,"['google-analytics', 'analytics', 'google-tag-manager']",False,5,0,0,1662314676,1662314676,,73601696,CC BY-SA 4.0,https://stackoverflow.com/questions/73601696/is-there-a-common-list-of-areas-to-check-while-comparing-gtm-and-analytics-js-da,Is there a common list of areas to check while comparing GTM and analytics.js data in Google Analytics?,1,19901209,registered,,https://lh3.googleusercontent.com/a/AItbvmlYxhB1qqq6oPENdOT72HqhoTHv2RCSHzWDEwwI=k-s256,Anand Panchal,https://stackoverflow.com/users/19901209/anand-panchal,,,,,,,,,,,,,,,,,,,,,,,,,
1301,"['bash', 'github', 'github-actions']",False,32,0,0,1662314668,1662309207,1662314668.0,73601065,CC BY-SA 4.0,https://stackoverflow.com/questions/73601065/git-actions-add-env-variables,Git actions add ENV variables,3,19689505,registered,,https://www.gravatar.com/avatar/eaab88609a0fde1f0f61fde9cde16571?s=256&d=identicon&r=PG,Boychik,https://stackoverflow.com/users/19689505/boychik,,,,,,,,,,,,,,,,,,,,,,,,,
1302,"['android', 'json', 'filter']",False,11,0,-1,1662314668,1662314668,,73601695,CC BY-SA 4.0,https://stackoverflow.com/questions/73601695/how-can-we-filter-the-json-response-so-that-only-our-desired-data-is-shown-witho,How can we filter the json response so that only our desired data is shown without using any library?,19,14372097,registered,,https://lh3.googleusercontent.com/a-/AOh14Ghhr1SX1u9yW37y3_oc6nHCl50osHcAGALI1SWzAw=k-s256,santosh pokhrel,https://stackoverflow.com/users/14372097/santosh-pokhrel,,,,,,,,,,,,,,,,,,,,,,,,,
1303,['c++'],False,38,0,-2,1662314667,1662314667,,73601694,CC BY-SA 4.0,https://stackoverflow.com/questions/73601694/problems-with-a-screen-refresh-function,Problems with a screen refresh function,1,19909791,registered,,https://lh3.googleusercontent.com/a-/AFdZucobDaSzcO9a3ruXWHqAHZcRi0VR6lxdm-_95S4c=k-s256,Michael Howell,https://stackoverflow.com/users/19909791/michael-howell,,,,,,,,,,,,,,,,,,,,,,,,,
1304,"['wpf', 'mvvm', 'data-binding']",False,37,0,-1,1662314663,1662287061,1662314663.0,73598600,CC BY-SA 4.0,https://stackoverflow.com/questions/73598600/problems-with-data-bindig,problems with data-bindig,39,16878827,registered,,https://lh3.googleusercontent.com/a-/AOh14GjEvknF-JBg3YQ4fdpq_jPcQtKWfR1qirp6dZ03cg=k-s256,Eduardo Gomez,https://stackoverflow.com/users/16878827/eduardo-gomez,,,,,,,,,,,,,,,,,,,,,,,,,
1305,"['winforms', 'c++-cli']",False,31,0,0,1662314649,1662308202,1662314649.0,73600951,CC BY-SA 4.0,https://stackoverflow.com/questions/73600951/where-do-i-place-the-main-code-in-a-winforms-app,Where do I place the main code in a Winforms app?,1,19347403,registered,,https://www.gravatar.com/avatar/d1cb0658a2aa58e3bf151a1417ad1953?s=256&d=identicon&r=PG&f=1,Coder2427,https://stackoverflow.com/users/19347403/coder2427,,,,,,,,,,,,,,,,,,,,,,,,,
1306,['java'],False,32,0,-2,1662314564,1662314564,,73601689,,https://stackoverflow.com/questions/73601689/extending-class-variable-in-java,extending class variable in java,1,19897355,registered,,https://lh3.googleusercontent.com/a/AItbvml0L-flbbCQj9W8SxiECq7loUhAxHyDvknfMj8l=k-s256,Chris shrestha,https://stackoverflow.com/users/19897355/chris-shrestha,1662315656.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,
1307,"['c#', 'entity-framework-core', 'ef-core-6.0']",True,38,2,1,1662314554,1662310842,1662311288.0,73601269,CC BY-SA 4.0,https://stackoverflow.com/questions/73601269/mapping-multiple-foreign-key-navigation-properties-to-single-collection-navigati,Mapping multiple foreign key/navigation properties to single collection navigation property - is this possible?,248,2726757,registered,56.0,https://graph.facebook.com/1617687982/picture?type=large,Casey Chester,https://stackoverflow.com/users/2726757/casey-chester,,,,,,,,,,,,,,,,,,,,,,,,,
