,is_accepted,score,last_activity_date,last_edit_date,creation_date,answer_id,question_id,content_license,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,community_owned_date
1065,False,1,2022-09-05 18:18:38,2022-09-05 18:18:38,2022-09-05 17:56:23,73613144,69091627,CC BY-SA 4.0,948,8864226,registered,https://www.gravatar.com/avatar/c0050b6b9b0aae1da0aa7b2fad91f153?s=256&d=identicon&r=PG&f=1,James Risner,https://stackoverflow.com/users/8864226/james-risner,,
1066,True,1,2022-09-05 18:18:38,,2022-09-05 18:18:38,73613347,73610830,CC BY-SA 4.0,8731,3945473,registered,https://www.gravatar.com/avatar/bc7a840257b5609850cabee995c052c3?s=256&d=identicon&r=PG,M.P. Korstanje,https://stackoverflow.com/users/3945473/m-p-korstanje,,
1067,False,1,2022-09-05 18:18:27,,2022-09-05 18:18:27,73613344,73610702,CC BY-SA 4.0,520,17472988,registered,https://www.gravatar.com/avatar/cb225aba4067f2ddeed99631986af179?s=256&d=identicon&r=PG&f=1,PChemGuy,https://stackoverflow.com/users/17472988/pchemguy,,
1068,False,1,2022-09-05 18:18:14,,2022-09-05 18:18:14,73613342,73613289,CC BY-SA 4.0,458,14204863,registered,https://i.stack.imgur.com/pG30I.jpg?s=256&g=1,Roman Gavrilov,https://stackoverflow.com/users/14204863/roman-gavrilov,,
1069,True,1,2022-09-05 18:18:08,,2022-09-05 18:18:08,73613340,73613075,CC BY-SA 4.0,7881,3807365,registered,https://i.stack.imgur.com/RhfH5.jpg?s=256&g=1,IT goldman,https://stackoverflow.com/users/3807365/it-goldman,,
1070,False,0,2022-09-05 18:17:47,,2022-09-05 18:17:47,73613336,73611658,CC BY-SA 4.0,468,6460453,registered,https://www.gravatar.com/avatar/a6a57e9bbe0e6c1c60cbaabd7656b89c?s=256&d=identicon&r=PG&f=1,K.Nikita,https://stackoverflow.com/users/6460453/k-nikita,,
1071,False,0,2022-09-05 18:17:18,,2022-09-05 18:17:18,73613331,73613258,CC BY-SA 4.0,3757,6651840,registered,https://lh5.googleusercontent.com/-HKvngxYaeqI/AAAAAAAAAAI/AAAAAAAAAJg/fQCQ5Csl4Tg/photo.jpg?sz=256,Dean Van Greunen,https://stackoverflow.com/users/6651840/dean-van-greunen,,
1072,False,0,2022-09-05 18:17:17,,2022-09-05 18:17:17,73613330,73613097,CC BY-SA 4.0,1,5906402,registered,https://lh3.googleusercontent.com/-ai9ckTzY_PI/AAAAAAAAAAI/AAAAAAAAAQE/UaRcYkTQPsU/photo.jpg?sz=256,saumm,https://stackoverflow.com/users/5906402/saumm,,
1073,False,0,2022-09-05 18:17:11,,2022-09-05 18:17:11,73613329,73613217,CC BY-SA 4.0,2661,1086398,registered,https://www.gravatar.com/avatar/3edfa49328efffd9d8e76a0487f1d703?s=256&d=identicon&r=PG,Adam Thomas,https://stackoverflow.com/users/1086398/adam-thomas,100.0,
1074,False,0,2022-09-05 18:17:09,2022-09-05 18:17:09,2022-09-05 17:08:21,73612704,73605214,CC BY-SA 4.0,948,8864226,registered,https://www.gravatar.com/avatar/c0050b6b9b0aae1da0aa7b2fad91f153?s=256&d=identicon&r=PG&f=1,James Risner,https://stackoverflow.com/users/8864226/james-risner,,
1075,False,-1,2022-09-05 18:17:05,2022-09-05 18:17:05,2022-09-05 10:33:21,73607996,73602204,CC BY-SA 4.0,315,3734477,registered,https://www.gravatar.com/avatar/c9fafdc62ca477a3979da21d1bfaea8e?s=256&d=identicon&r=PG&f=1,Vergil333,https://stackoverflow.com/users/3734477/vergil333,,
1076,False,1,2022-09-05 18:16:57,2022-09-05 18:16:57,2022-09-05 17:51:23,73613095,73612830,CC BY-SA 4.0,18485,7366100,registered,https://www.gravatar.com/avatar/426e64e0d4a4ee822821a63c62424ddb?s=256&d=identicon&r=PG&f=1,markp-fuso,https://stackoverflow.com/users/7366100/markp-fuso,,
1077,False,3,2022-09-05 18:16:17,,2022-09-05 18:16:17,73613327,73613276,CC BY-SA 4.0,11816,7151494,registered,https://lh6.googleusercontent.com/-a_FzvY-b2O0/AAAAAAAAAAI/AAAAAAAAAEw/kNwilSAvQTI/photo.jpg?sz=256,Fureeish,https://stackoverflow.com/users/7151494/fureeish,,
1078,True,0,2022-09-05 18:16:09,2022-09-05 18:16:09,2022-09-05 17:46:20,73613049,73612740,CC BY-SA 4.0,77,2162861,registered,https://www.gravatar.com/avatar/7e48b7346a32bed78d18e4769adcad21?s=256&d=identicon&r=PG,atl,https://stackoverflow.com/users/2162861/atl,,
1079,False,0,2022-09-05 18:16:07,,2022-09-05 18:16:07,73613326,73612918,CC BY-SA 4.0,336,6457679,registered,https://www.gravatar.com/avatar/d1a34c97e74787aa7975efa8dab74546?s=256&d=identicon&r=PG&f=1,aghashamim,https://stackoverflow.com/users/6457679/aghashamim,,
1080,False,0,2022-09-05 18:15:53,,2022-09-05 18:15:53,73613324,73613130,CC BY-SA 4.0,44,14062215,registered,https://i.stack.imgur.com/7TjSD.png?s=256&g=1,Rizwan Saleem,https://stackoverflow.com/users/14062215/rizwan-saleem,,
1081,False,1,2022-09-05 18:15:51,2022-09-05 18:15:51,2022-09-05 14:45:20,73611128,73607495,CC BY-SA 4.0,17444,16582,registered,https://www.gravatar.com/avatar/febff21383acf755f8b375c322e36f2b?s=256&d=identicon&r=PG,ravenspoint,https://stackoverflow.com/users/16582/ravenspoint,67.0,
1082,False,0,2022-09-05 18:15:51,,2022-09-05 18:15:51,73613323,73610541,CC BY-SA 4.0,133,18670641,registered,https://lh3.googleusercontent.com/a/AATXAJzA-NjtvZ3zHoFWmXuz5NOo70HheQ96Pv_9wEozLQ=k-s256,Gwhyyy,https://stackoverflow.com/users/18670641/gwhyyy,,
1083,True,1,2022-09-05 18:15:43,,2022-09-05 18:15:43,73613322,73571243,CC BY-SA 4.0,153394,1240763,registered,https://i.stack.imgur.com/OMgXO.png?s=256&g=1,Gary Russell,https://stackoverflow.com/users/1240763/gary-russell,,
1084,True,1,2022-09-05 18:15:16,2022-09-05 18:15:16,2022-09-05 18:05:38,73613233,73613184,CC BY-SA 4.0,139,19838568,registered,https://i.stack.imgur.com/EAdjy.png?s=256&g=1,treuss,https://stackoverflow.com/users/19838568/treuss,,
1085,False,0,2022-09-05 18:15:01,,2022-09-05 18:15:01,73613314,73605953,CC BY-SA 4.0,4981,6737860,registered,https://i.stack.imgur.com/NRnCz.jpg?s=256&g=1,Thomas K&#229;sene,https://stackoverflow.com/users/6737860/thomas-k%c3%a5sene,,
1086,True,1,2022-09-05 18:14:50,2022-09-05 18:14:50,2022-09-05 14:20:17,73610832,73610354,CC BY-SA 4.0,2961,10306997,registered,https://i.stack.imgur.com/icsbe.jpg?s=256&g=1,eamirho3ein,https://stackoverflow.com/users/10306997/eamirho3ein,,
1087,False,-1,2022-09-05 18:14:16,,2022-09-05 18:14:16,73613307,73612927,CC BY-SA 4.0,131680,51685,registered,https://i.stack.imgur.com/vVhK5.jpg?s=256&g=1,AKX,https://stackoverflow.com/users/51685/akx,,
1088,False,0,2022-09-05 18:14:12,,2022-09-05 18:14:12,73613306,73610525,CC BY-SA 4.0,185641,50617,registered,https://i.stack.imgur.com/YFykQ.png?s=256&g=1,Employed Russian,https://stackoverflow.com/users/50617/employed-russian,,
1089,False,0,2022-09-05 18:14:07,,2022-09-05 18:14:07,73613305,73613086,CC BY-SA 4.0,585,1481519,registered,https://i.stack.imgur.com/6f1m1.png?s=256&g=1,Mahesh Samudra,https://stackoverflow.com/users/1481519/mahesh-samudra,,
1090,False,0,2022-09-05 18:13:59,,2022-09-05 18:13:59,73613303,72700233,CC BY-SA 4.0,1,19925542,unregistered,https://www.gravatar.com/avatar/ea44342b83622b89f0e85a70e2bc2664?s=256&d=identicon&r=PG,William Benarto,https://stackoverflow.com/users/19925542/william-benarto,,
1091,False,0,2022-09-05 18:13:34,,2022-09-05 18:13:34,73613300,73613122,CC BY-SA 4.0,7881,3807365,registered,https://i.stack.imgur.com/RhfH5.jpg?s=256&g=1,IT goldman,https://stackoverflow.com/users/3807365/it-goldman,,
1092,False,0,2022-09-05 18:13:15,,2022-09-05 18:13:15,73613295,73613201,CC BY-SA 4.0,31,14560388,registered,https://www.gravatar.com/avatar/5a0b14d58d69ff7a131bfd4560933507?s=256&d=identicon&r=PG&f=1,Christian Guimar&#227;es,https://stackoverflow.com/users/14560388/christian-guimar%c3%a3es,,
1093,False,0,2022-09-05 18:12:25,2022-09-05 18:12:25,2022-09-05 17:48:59,73613078,73612853,CC BY-SA 4.0,7267,18135454,registered,https://www.gravatar.com/avatar/044162efe4d2f2a0b413831079fa85c8?s=256&d=identicon&r=PG,constantstranger,https://stackoverflow.com/users/18135454/constantstranger,,
1094,False,0,2022-09-05 18:12:00,,2022-09-05 18:12:00,73613288,73613217,CC BY-SA 4.0,56,19766465,registered,https://www.gravatar.com/avatar/acd7636601a041d9bf4946f0f7676cf3?s=256&d=identicon&r=PG,MohdFaizan_06,https://stackoverflow.com/users/19766465/mohdfaizan-06,,
1095,False,0,2022-09-05 18:11:34,,2022-09-05 18:11:34,73613287,73596919,CC BY-SA 4.0,31523,7254633,registered,https://lh6.googleusercontent.com/-XCPaMN6qzA0/AAAAAAAAAAI/AAAAAAAAADs/o9igiVGFyK0/photo.jpg?sz=256,John Anderson,https://stackoverflow.com/users/7254633/john-anderson,,
1096,False,0,2022-09-05 18:11:20,,2022-09-05 18:11:20,73613284,73612766,CC BY-SA 4.0,77,2075474,registered,https://www.gravatar.com/avatar/3f5117e6cadf01dac1d5f2eca1f12406?s=256&d=identicon&r=PG,Sunny Tiwari,https://stackoverflow.com/users/2075474/sunny-tiwari,,
1097,False,0,2022-09-05 18:11:10,,2022-09-05 18:11:10,73613281,73610816,CC BY-SA 4.0,3,19730992,registered,https://lh3.googleusercontent.com/a-/AFdZucoNSPWEXRBljLD82PrkNZF6A0mKXOTPUmCOz5Lgwg=k-s256,Luis Paulo,https://stackoverflow.com/users/19730992/luis-paulo,,
1098,False,0,2022-09-05 18:10:44,,2022-09-05 18:10:44,73613277,73612757,CC BY-SA 4.0,11900,7070613,registered,https://i.stack.imgur.com/iZQNZ.jpg?s=256&g=1,Adrian Klaver,https://stackoverflow.com/users/7070613/adrian-klaver,,
1099,False,0,2022-09-05 18:10:40,,2022-09-05 18:10:40,73613275,73613157,CC BY-SA 4.0,139,19838568,registered,https://i.stack.imgur.com/EAdjy.png?s=256&g=1,treuss,https://stackoverflow.com/users/19838568/treuss,,
1100,True,3,2022-09-05 18:10:16,2022-09-05 18:10:16,2022-09-05 17:29:57,73612882,73612869,CC BY-SA 4.0,12700,15261315,registered,https://lh4.googleusercontent.com/-LptrP_K-Knc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucknaOap10gHas2vnWz1boT4Zg-Rxg/s96-c/photo.jpg?sz=256,Chris,https://stackoverflow.com/users/15261315/chris,,
1101,True,1,2022-09-05 18:09:35,,2022-09-05 18:09:35,73613272,73613253,CC BY-SA 4.0,131680,51685,registered,https://i.stack.imgur.com/vVhK5.jpg?s=256&g=1,AKX,https://stackoverflow.com/users/51685/akx,,
1102,False,0,2022-09-05 18:09:28,,2022-09-05 18:09:28,73613271,73613184,CC BY-SA 4.0,1,19898904,registered,https://www.gravatar.com/avatar/1ceea7e9c4465f3a937af17778891b99?s=256&d=identicon&r=PG,TylerPolnyDev,https://stackoverflow.com/users/19898904/tylerpolnydev,,
1103,False,0,2022-09-05 18:09:02,,2022-09-05 18:09:02,73613265,73613098,CC BY-SA 4.0,158,6729739,registered,https://i.stack.imgur.com/WQokT.png?s=256&g=1,Aurelion,https://stackoverflow.com/users/6729739/aurelion,,
1104,False,0,2022-09-05 18:09:00,,2022-09-05 18:09:00,73613264,73611124,CC BY-SA 4.0,74,11746229,registered,https://lh3.googleusercontent.com/-LVm0whXmH6o/AAAAAAAAAAI/AAAAAAAAAJg/cGio0frR8H0/photo.jpg?sz=256,Sploder12,https://stackoverflow.com/users/11746229/sploder12,,
1105,False,0,2022-09-05 18:08:41,,2022-09-05 18:08:41,73613259,72840975,CC BY-SA 4.0,45,9772463,registered,https://www.gravatar.com/avatar/4ea5ce2bd694ae212aacade1891f86b6?s=256&d=identicon&r=PG&f=1,MelissaHicking,https://stackoverflow.com/users/9772463/melissahicking,,
1106,False,0,2022-09-05 18:08:24,,2022-09-05 18:08:24,73613255,73564314,CC BY-SA 4.0,145,16673529,registered,https://i.stack.imgur.com/iyDJJ.jpg?s=256&g=1,Olney1,https://stackoverflow.com/users/16673529/olney1,,
1107,False,2,2022-09-05 18:08:00,,2022-09-05 18:08:00,73613251,73613174,CC BY-SA 4.0,174364,298225,registered,https://www.gravatar.com/avatar/ef102f4ee36e58d09e0b27cd5393a1d8?s=256&d=identicon&r=PG,Eric Postpischil,https://stackoverflow.com/users/298225/eric-postpischil,100.0,
1108,False,0,2022-09-05 18:07:52,2022-09-05 18:07:52,2022-09-05 16:53:21,73612549,73610619,CC BY-SA 4.0,893,19469088,registered,https://i.stack.imgur.com/PC7yz.png?s=256&g=1,Ozan Sen,https://stackoverflow.com/users/19469088/ozan-sen,,
1109,False,0,2022-09-05 18:07:47,,2022-09-05 18:07:47,73613250,73606971,CC BY-SA 4.0,11,2327262,registered,https://www.gravatar.com/avatar/e81db1652c24d10d30581be4d7df6adc?s=256&d=identicon&r=PG,Andy,https://stackoverflow.com/users/2327262/andy,,
1110,True,2,2022-09-05 18:07:30,,2022-09-05 18:07:30,73613248,73613035,CC BY-SA 4.0,272,10760324,registered,https://lh6.googleusercontent.com/-A52ppLeDTiA/AAAAAAAAAAI/AAAAAAAAA7s/HUkiuWGE0YQ/photo.jpg?sz=256,Yash Verma,https://stackoverflow.com/users/10760324/yash-verma,,
1111,False,0,2022-09-05 18:07:13,,2022-09-05 18:07:13,73613247,73613174,CC BY-SA 4.0,11,19707843,registered,https://www.gravatar.com/avatar/9f2351739f99ceb23acadd8dceb34f83?s=256&d=identicon&r=PG,George Muscat,https://stackoverflow.com/users/19707843/george-muscat,,
1112,False,2,2022-09-05 18:07:08,,2022-09-05 18:07:08,73613246,73613074,CC BY-SA 4.0,174,5254694,registered,https://graph.facebook.com/746729832103049/picture?type=large,Apoorva Ambhoj,https://stackoverflow.com/users/5254694/apoorva-ambhoj,,
1113,False,0,2022-09-05 18:06:48,,2022-09-05 18:06:48,73613243,70051619,CC BY-SA 4.0,1904,2088703,registered,https://www.gravatar.com/avatar/89dca6c3d06ba5f67094b590fa2db1aa?s=256&d=identicon&r=PG&f=1,Zoltan Fedor,https://stackoverflow.com/users/2088703/zoltan-fedor,43.0,
1114,False,0,2022-09-05 18:06:32,,2022-09-05 18:06:32,73613242,73602087,CC BY-SA 4.0,3674,5980143,registered,https://www.gravatar.com/avatar/fdbff7c428b18463a5fdada110ad31cb?s=256&d=identicon&r=PG&f=1,dina,https://stackoverflow.com/users/5980143/dina,88.0,
1115,False,1,2022-09-05 18:06:27,2022-09-05 18:06:27,2022-09-05 00:29:52,73603634,73598220,CC BY-SA 4.0,508267,20860,registered,https://i.stack.imgur.com/iavmP.jpg?s=256&g=1,Bill Karwin,https://stackoverflow.com/users/20860/bill-karwin,92.0,
1116,False,0,2022-09-05 18:06:08,,2022-09-05 18:06:08,73613237,73613094,CC BY-SA 4.0,36901,1603351,registered,https://i.stack.imgur.com/lQ6aZ.jpg?s=256&g=1,Eugene Astafiev,https://stackoverflow.com/users/1603351/eugene-astafiev,,
1117,False,1,2022-09-05 18:05:57,,2022-09-05 18:05:57,73613236,73613213,CC BY-SA 4.0,8399,11078857,registered,https://lh5.googleusercontent.com/-uxzIepvZYsk/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOeV6JqyiQjDi54sRNklV1znUgZmQ/mo/photo.jpg?sz=256,Andrei,https://stackoverflow.com/users/11078857/andrei,,
1118,False,0,2022-09-05 18:05:54,,2022-09-05 18:05:54,73613235,73613140,CC BY-SA 4.0,35773,5193536,registered,https://i.stack.imgur.com/ZGlox.png?s=256&g=1,nbk,https://stackoverflow.com/users/5193536/nbk,,
1119,False,0,2022-09-05 18:05:41,2022-09-05 18:05:41,2022-09-05 06:47:58,73605476,73605434,CC BY-SA 4.0,2644,13278922,registered,https://i.stack.imgur.com/xdWXp.png?s=256&g=1,Timmy,https://stackoverflow.com/users/13278922/timmy,,
1120,False,0,2022-09-05 18:05:36,,2022-09-05 18:05:36,73613232,54777671,CC BY-SA 4.0,1,19925485,registered,https://www.gravatar.com/avatar/22a85bb54f7bd4d73b28a2c183bda310?s=256&d=identicon&r=PG,Diego,https://stackoverflow.com/users/19925485/diego,,
1121,False,0,2022-09-05 18:05:33,,2022-09-05 18:05:33,73613231,73610469,CC BY-SA 4.0,47,11009821,registered,https://graph.facebook.com/2065944653453810/picture?type=large,Cioccoluna,https://stackoverflow.com/users/11009821/cioccoluna,,
1122,False,0,2022-09-05 18:05:06,2022-09-05 18:05:06,2022-09-05 17:50:10,73613087,73610751,CC BY-SA 4.0,9432,13065781,registered,https://lh3.googleusercontent.com/a-/AOh14GhWupH4pkdlvxqYtejE7Na8zO3IF9Zx9IaknU0LtA=k-s256,MrC aka Shaun Curtis,https://stackoverflow.com/users/13065781/mrc-aka-shaun-curtis,,
1123,False,1,2022-09-05 18:04:43,,2022-09-05 18:04:43,73613224,73612888,CC BY-SA 4.0,31,14560388,registered,https://www.gravatar.com/avatar/5a0b14d58d69ff7a131bfd4560933507?s=256&d=identicon&r=PG&f=1,Christian Guimar&#227;es,https://stackoverflow.com/users/14560388/christian-guimar%c3%a3es,,
1124,False,0,2022-09-05 18:04:40,,2022-09-05 18:04:40,73613223,73612731,CC BY-SA 4.0,2661,1086398,registered,https://www.gravatar.com/avatar/3edfa49328efffd9d8e76a0487f1d703?s=256&d=identicon&r=PG,Adam Thomas,https://stackoverflow.com/users/1086398/adam-thomas,100.0,
1125,False,0,2022-09-05 18:04:30,,2022-09-05 18:04:30,73613222,73602856,CC BY-SA 4.0,6967,17829451,registered,https://www.gravatar.com/avatar/3347e6a946ec00937ecd6e39be45435d?s=256&d=identicon&r=PG&f=1,Alexander,https://stackoverflow.com/users/17829451/alexander,,
1126,False,0,2022-09-05 18:04:09,,2022-09-05 18:04:09,73613219,37611832,CC BY-SA 4.0,1,19924157,registered,https://i.stack.imgur.com/sHUJI.jpg?s=256&g=1,MahmoudVahedim,https://stackoverflow.com/users/19924157/mahmoudvahedim,,
1127,False,0,2022-09-05 18:04:09,,2022-09-05 18:04:09,73613218,73580214,CC BY-SA 4.0,36,1264507,registered,https://www.gravatar.com/avatar/b30adc85c23b95cf7b8adb49199db845?s=256&d=identicon&r=PG,Pekkonen,https://stackoverflow.com/users/1264507/pekkonen,,
1128,False,0,2022-09-05 18:04:01,2022-09-05 18:04:01,2022-09-05 16:12:37,73612156,73612126,CC BY-SA 4.0,205485,424499,registered,https://www.gravatar.com/avatar/bc2071afd499daef001e75e14d7f9cce?s=256&d=identicon&r=PG,Raymond Hettinger,https://stackoverflow.com/users/424499/raymond-hettinger,,
1129,False,2,2022-09-05 18:03:48,,2022-09-05 18:03:48,73613216,73613113,CC BY-SA 4.0,39930,10248678,registered,https://www.gravatar.com/avatar/1f5b5c863efc45c3354acbcbce48bbdd?s=256&d=identicon&r=PG&f=1,oguz ismail,https://stackoverflow.com/users/10248678/oguz-ismail,,
1130,True,1,2022-09-05 18:03:46,2022-09-05 18:03:46,2022-09-05 17:54:42,73613125,73612793,CC BY-SA 4.0,540,3092847,registered,https://www.gravatar.com/avatar/9151a4663bc8adc0aa9c51bcb7e03475?s=256&d=identicon&r=PG&f=1,GRIV,https://stackoverflow.com/users/3092847/griv,,
1131,False,0,2022-09-05 18:03:46,,2022-09-05 18:03:46,73613215,73613098,CC BY-SA 4.0,11,19707843,registered,https://www.gravatar.com/avatar/9f2351739f99ceb23acadd8dceb34f83?s=256&d=identicon&r=PG,George Muscat,https://stackoverflow.com/users/19707843/george-muscat,,
1132,False,0,2022-09-05 18:03:39,,2022-09-05 18:03:39,73613214,73613140,CC BY-SA 4.0,1133,16019058,registered,https://www.gravatar.com/avatar/67cdd53c64b12dfa23e64427e89f11ad?s=256&d=identicon&r=PG&f=1,Shmiel,https://stackoverflow.com/users/16019058/shmiel,,
1133,False,1,2022-09-05 18:03:35,2022-09-05 18:03:35,2022-09-05 17:26:45,73612862,73612145,CC BY-SA 4.0,5156,2851311,registered,https://i.stack.imgur.com/HzvnJ.jpg?s=256&g=1,hfontanez,https://stackoverflow.com/users/2851311/hfontanez,,
1134,True,3,2022-09-05 18:03:16,,2022-09-05 18:03:16,73613208,73613043,CC BY-SA 4.0,52658,13321647,registered,https://i.stack.imgur.com/YT6Os.png?s=256&g=1,TarJae,https://stackoverflow.com/users/13321647/tarjae,,
1135,False,0,2022-09-05 18:02:13,,2022-09-05 18:02:13,73613200,13590518,CC BY-SA 4.0,11,14273831,registered,https://www.gravatar.com/avatar/d92533ac298db98ae06ce94392df65f7?s=256&d=identicon&r=PG&f=1,Shinneider Libanio da Silva,https://stackoverflow.com/users/14273831/shinneider-libanio-da-silva,,
1136,False,0,2022-09-05 18:02:13,,2022-09-05 18:02:13,73613199,73610865,CC BY-SA 4.0,1,19784092,registered,https://www.gravatar.com/avatar/009d67472f6935392cb36633c2b298aa?s=256&d=identicon&r=PG,Tom,https://stackoverflow.com/users/19784092/tom,,
1137,False,0,2022-09-05 18:01:41,,2022-09-05 18:01:41,73613192,73613072,CC BY-SA 4.0,7267,18135454,registered,https://www.gravatar.com/avatar/044162efe4d2f2a0b413831079fa85c8?s=256&d=identicon&r=PG,constantstranger,https://stackoverflow.com/users/18135454/constantstranger,,
1138,True,0,2022-09-05 18:01:32,,2022-09-05 18:01:32,73613189,73612770,CC BY-SA 4.0,4735,3656739,registered,https://i.stack.imgur.com/L5wHA.jpg?s=256&g=1,TheWizEd,https://stackoverflow.com/users/3656739/thewized,,
1139,False,0,2022-09-05 18:01:22,,2022-09-05 18:01:22,73613187,73613009,CC BY-SA 4.0,89,19122481,registered,https://lh3.googleusercontent.com/a-/AOh14GjJMYz1TD8mvTqmlmvwwRezD_mwU_TSewvgEMA2pA=k-s256,jake is the coolest,https://stackoverflow.com/users/19122481/jake-is-the-coolest,,
1140,True,0,2022-09-05 18:01:16,2022-09-05 18:01:16,2022-09-05 17:46:59,73613056,73612916,CC BY-SA 4.0,384,8169814,registered,https://i.stack.imgur.com/J5qAz.jpg?s=256&g=1,Malik Saifullah,https://stackoverflow.com/users/8169814/malik-saifullah,,
1141,False,0,2022-09-05 18:01:10,,2022-09-05 18:01:10,73613183,73593656,CC BY-SA 4.0,2077,2067631,registered,https://www.gravatar.com/avatar/5366591bab64c17c678bc6beec063a5b?s=256&d=identicon&r=PG,lgu,https://stackoverflow.com/users/2067631/lgu,,
1142,False,0,2022-09-05 18:01:09,,2022-09-05 18:01:09,73613181,73585907,CC BY-SA 4.0,671,17390145,registered,https://lh3.googleusercontent.com/a-/AOh14GjPG0UtE8iAW5MGJsZGiYOX9IV0bbP65lgtbLoM=k-s256,Giselle Valladares,https://stackoverflow.com/users/17390145/giselle-valladares,,
1143,False,0,2022-09-05 18:00:53,,2022-09-05 18:00:53,73613180,73588112,CC BY-SA 4.0,1218,10601917,registered,https://i.stack.imgur.com/STlBz.png?s=256&g=1,magdalena,https://stackoverflow.com/users/10601917/magdalena,,
1144,False,0,2022-09-05 18:00:42,,2022-09-05 18:00:42,73613179,73609025,CC BY-SA 4.0,155,1399166,registered,https://www.gravatar.com/avatar/88f1d2e30094174fb7e688d1a24dfa04?s=256&d=identicon&r=PG,sharathchandra.ck,https://stackoverflow.com/users/1399166/sharathchandra-ck,75.0,
1145,False,0,2022-09-05 18:00:14,,2022-09-05 18:00:14,73613173,73570372,CC BY-SA 4.0,1005,4817649,registered,https://i.stack.imgur.com/cnujY.jpg?s=256&g=1,Happy Ahmad,https://stackoverflow.com/users/4817649/happy-ahmad,75.0,
1146,False,0,2022-09-05 18:00:11,,2022-09-05 18:00:11,73613172,73613123,CC BY-SA 4.0,7072,18244921,registered,https://i.stack.imgur.com/gCJ4E.jpg?s=256&g=1,kelly,https://stackoverflow.com/users/18244921/kelly,,
1147,False,0,2022-09-05 17:59:54,,2022-09-05 17:59:54,73613168,6370081,CC BY-SA 4.0,1,11395018,registered,https://lh5.googleusercontent.com/-1EfPUk39BA8/AAAAAAAAAAI/AAAAAAAAABc/uzzJpL3K00E/photo.jpg?sz=256,Jo&#227;o Guilherme,https://stackoverflow.com/users/11395018/jo%c3%a3o-guilherme,,
1148,False,-1,2022-09-05 17:59:51,,2022-09-05 17:59:51,73613167,73594036,CC BY-SA 4.0,31,9927941,registered,https://graph.facebook.com/10211800821364357/picture?type=large,John BG,https://stackoverflow.com/users/9927941/john-bg,,
1149,True,0,2022-09-05 17:58:37,,2022-09-05 17:58:37,73613160,73607659,CC BY-SA 4.0,5049,3480808,registered,https://www.gravatar.com/avatar/bbca64f49de22131b4b51fddfa8a7df4?s=256&d=identicon&r=PG,Michael Doubez,https://stackoverflow.com/users/3480808/michael-doubez,,
1150,False,0,2022-09-05 17:58:35,,2022-09-05 17:58:35,73613159,73611955,CC BY-SA 4.0,178,3997913,registered,https://www.gravatar.com/avatar/a07b4ff8f1cbe4b792cdb168a9933ffd?s=256&d=identicon&r=PG&f=1,Eduhud,https://stackoverflow.com/users/3997913/eduhud,,
1151,False,0,2022-09-05 17:58:35,2022-09-05 17:58:35,2022-09-05 17:35:40,73612945,73612294,CC BY-SA 4.0,1970,3137337,registered,https://i.stack.imgur.com/B78pY.png?s=256&g=1,emoacht,https://stackoverflow.com/users/3137337/emoacht,,
1152,False,0,2022-09-05 17:58:26,,2022-09-05 17:58:26,73613158,73580863,CC BY-SA 4.0,959,12473843,registered,https://i.stack.imgur.com/HkCxn.jpg?s=256&g=1,Sergey Tsypanov,https://stackoverflow.com/users/12473843/sergey-tsypanov,,
1153,False,0,2022-09-05 17:57:57,,2022-09-05 17:57:57,73613156,61253916,CC BY-SA 4.0,971,8590854,registered,https://i.stack.imgur.com/Tod0f.jpg?s=256&g=1,AzizStark,https://stackoverflow.com/users/8590854/azizstark,,
1154,False,1,2022-09-05 17:57:24,2022-09-05 17:57:24,2022-09-05 11:48:30,73608902,73608665,CC BY-SA 4.0,37819,14868997,registered,https://www.gravatar.com/avatar/40cbeeb90667c9a8c1830f615a9b2899?s=256&d=identicon&r=PG,Charlieface,https://stackoverflow.com/users/14868997/charlieface,,
1155,False,0,2022-09-05 17:57:10,2022-09-05 17:57:10,2022-09-05 17:51:35,73613096,73612936,CC BY-SA 4.0,1614,1215021,registered,https://graph.facebook.com/616137882/picture?type=large,Steve Hynding,https://stackoverflow.com/users/1215021/steve-hynding,,
1156,False,1,2022-09-05 17:57:03,,2022-09-05 17:57:03,73613147,73612019,CC BY-SA 4.0,11475,2129801,registered,https://www.gravatar.com/avatar/678b0edc1262e07c7462ade977e883ca?s=256&d=identicon&r=PG,werner,https://stackoverflow.com/users/2129801/werner,,
1157,False,0,2022-09-05 17:56:55,,2022-09-05 17:56:55,73613146,73341826,CC BY-SA 4.0,1,19784092,registered,https://www.gravatar.com/avatar/009d67472f6935392cb36633c2b298aa?s=256&d=identicon&r=PG,Tom,https://stackoverflow.com/users/19784092/tom,,
1158,False,0,2022-09-05 17:55:57,,2022-09-05 17:55:57,73613141,73600748,CC BY-SA 4.0,95,16721688,registered,https://lh3.googleusercontent.com/-jc4SdTnvh9s/AAAAAAAAAAI/AAAAAAAAAFM/_HVJYom36MQ/photo.jpg?sz=256,Лео,https://stackoverflow.com/users/16721688/%d0%9b%d0%b5%d0%be,,
