,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,last_edit_date,closed_date,closed_reason,owner.accept_rate,accepted_answer_id,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.twitter_account,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,migrated_to.other_site.aliases,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.twitter_account,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id
1865,"['javascript', 'jquery', 'arrays', 'json', 'object']",True,27,1,1,1662214636,1662211706,73592609,CC BY-SA 4.0,https://stackoverflow.com/questions/73592609/why-cant-i-iterate-a-json-to-return-both-objects-and-array-strings-with-jquery,Why can&#39;t I iterate a JSON to return both objects and array strings with jquery and &quot;for in&quot;?,13,12774033,registered,https://www.gravatar.com/avatar/86abe5b55294fa40e03b2e8f6547aaaf?s=256&d=identicon&r=PG&f=1,CraigSimpson,https://stackoverflow.com/users/12774033/craigsimpson,1662213485.0,,,,73592912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,"['python', 'django', 'django-models', 'django-views', 'django-forms']",False,25,2,0,1662214589,1662212824,73592730,CC BY-SA 4.0,https://stackoverflow.com/questions/73592730/object-of-type-function-is-not-json-serializable-in-django,Object of type function is not JSON serializable in Django,55,10367482,registered,https://www.gravatar.com/avatar/60c2a81d752f801d98cd2b2f0141b6fc?s=256&d=identicon&r=PG&f=1,spiritman,https://stackoverflow.com/users/10367482/spiritman,1662213990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,"['nginx', 'syslog']",False,28,0,0,1662214566,1662213817,73592830,CC BY-SA 4.0,https://stackoverflow.com/questions/73592830/unable-to-receive-access-logs-error-logs-from-nginx-to-remote-syslog-server,Unable to receive access logs &amp; error logs from nginx to remote syslog server,1,19910989,registered,https://lh3.googleusercontent.com/a/AItbvmkTcXy7cHf0rfpyKzjV-5blKSNkV0xqTjxctPSM=k-s256,mark_burg,https://stackoverflow.com/users/19910989/mark-burg,1662214566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,"['json', 'flutter', 'dart']",True,28,2,0,1662214512,1662212867,73592735,CC BY-SA 4.0,https://stackoverflow.com/questions/73592735/im-trying-to-make-a-simple-app-in-flutter-that-fetches-data-from-an-api-howeve,I&#39;m trying to make a simple app in flutter that fetches data from an API. However when I try running the code I get the following error,13,18110684,registered,https://lh3.googleusercontent.com/a-/AOh14Gj4KJ8cs-ULl2GINBqKSbBhtDIsAQgIk3wN7e9czQ=k-s256,Raaghav Rammohan,https://stackoverflow.com/users/18110684/raaghav-rammohan,,,,,73592825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,"['raster', 'gaussian', 'resampling', 'gaussianblur', 'grass']",False,11,0,0,1662214504,1662214504,73592899,CC BY-SA 4.0,https://stackoverflow.com/questions/73592899/grass-gis-error-while-executing-r-resamp-filter,GRASS GIS: Error while executing r.resamp.filter,143,13087048,registered,https://www.gravatar.com/avatar/1954a0d800d0dd6d63acda81afab5d23?s=256&d=identicon&r=PG&f=1,Nikos,https://stackoverflow.com/users/13087048/nikos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,['python'],False,14,1,0,1662214484,1662213208,73592756,CC BY-SA 4.0,https://stackoverflow.com/questions/73592756/cannycv2-imshowcanny-img-what-does-mean-in-python-countours,"Canny:cv2.imshow(&#39;Canny&#39;,img) what does &quot; : &quot; mean in python ? , Countours = [] what does &quot;[]&quot; mean in python?",1,19910971,registered,https://www.gravatar.com/avatar/8e4ccfc2ef70e582b966fdb05558815b?s=256&d=identicon&r=PG,Jaidee,https://stackoverflow.com/users/19910971/jaidee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,"['c', 'quicksort']",False,27,1,0,1662214483,1662208953,73592330,CC BY-SA 4.0,https://stackoverflow.com/questions/73592330/no-output-for-quicksort-code-in-c-even-vscode-and-online-ides-not-showing-any-e,"no output for quicksort code in C, even vscode and online IDEs not showing any errors?",1,19910670,registered,https://lh3.googleusercontent.com/a-/AFdZucrzB7COGtq6OOoAVRyavKJTF-V2rUQlKkLfkr1M=k-s256,Kartikay Azad,https://stackoverflow.com/users/19910670/kartikay-azad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,"['javascript', 'reactjs', 'next.js', 'content-management-system', 'sanity']",False,12,0,0,1662214424,1662214424,73592888,CC BY-SA 4.0,https://stackoverflow.com/questions/73592888/sanity-path-params-concerning-a-slug-variable,Sanity path params concerning a slug variable,11,16908089,registered,https://lh3.googleusercontent.com/a-/AOh14Giz4W7zlJSDm5BtEYGYz7giRWMBjS2xOIE0YWIL=k-s256,Swimo Omix,https://stackoverflow.com/users/16908089/swimo-omix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,"['c++', 'winapi']",False,60,0,-2,1662214424,1662214357,73592879,CC BY-SA 4.0,https://stackoverflow.com/questions/73592879/why-does-my-c-program-stops-after-calling-system,Why does my C++ program stops after calling system()?,1,19839588,registered,https://lh3.googleusercontent.com/a-/AFdZucoAQSamRXkvfWkJxwriG0tPU4fakHCZYKebaIAd=k-s256,flop,https://stackoverflow.com/users/19839588/flop,1662214424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,"['xml', 'vbscript', 'asp-classic', 'xmldocument']",False,23,1,0,1662214413,1662203436,73591767,CC BY-SA 4.0,https://stackoverflow.com/questions/73591767/adding-root-node-into-response-result-xml-using-vbs,Adding Root Node into response result XML using VBS,11,13958872,registered,https://www.gravatar.com/avatar/f1275c743c1c48d4d82c094029fd070a?s=256&d=identicon&r=PG&f=1,Shivam,https://stackoverflow.com/users/13958872/shivam,1662203882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,"['excel', 'vba', 'listbox', 'selection', 'highlight']",True,43,2,0,1662214358,1662175395,73589401,CC BY-SA 4.0,https://stackoverflow.com/questions/73589401/removing-the-row-highlight-from-selected-row-in-a-list-box,Removing the row highlight from selected row in a list box,7,19867144,registered,https://lh3.googleusercontent.com/a/AItbvmm7SdosCBBXhmUAGV-tw8HhnNn6Oe5WH8iYGm3c=k-s256,Bruce Dautrich,https://stackoverflow.com/users/19867144/bruce-dautrich,1662178874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,"['python', 'loops', 'lambda', 'map-function']",False,34,0,-4,1662214259,1662213702,73592815,,https://stackoverflow.com/questions/73592815/how-to-write-the-following-code-with-the-help-of-loops,How to write the following code with the help of loops?,7,12251760,registered,https://www.gravatar.com/avatar/ef6583879aabbd660b259c11223ba4af?s=256&d=identicon&r=PG&f=1,prajak,https://stackoverflow.com/users/12251760/prajak,1662213769.0,1662214329.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,"['reactjs', 'next.js', 'stripe-payments']",False,30,1,0,1662214216,1662183198,73589884,CC BY-SA 4.0,https://stackoverflow.com/questions/73589884/stripe-session-how-to-add-additional-data,Stripe session: how to add additional data?,1,19714669,registered,https://lh3.googleusercontent.com/a-/AFdZucqI0uzvgdt5qwRrF858nElU_TByBHnjEE7BBW2xpg=k-s256,Netty,https://stackoverflow.com/users/19714669/netty,1662186905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,"['php', 'mysqli']",True,38,1,-1,1662214172,1662212502,73592695,CC BY-SA 4.0,https://stackoverflow.com/questions/73592695/mysql-update-column-values-if-condition-is-not-equal-to,MYSQL - UPDATE column values IF condition is not equal to:,3,19910876,registered,https://www.gravatar.com/avatar/e835bcf3f287a6681d2c82b04aa77577?s=256&d=identicon&r=PG,Donnan31,https://stackoverflow.com/users/19910876/donnan31,1662212591.0,,,,73592857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,"['android', 'google-maps']",False,14,0,-2,1662214166,1662214166,73592865,CC BY-SA 4.0,https://stackoverflow.com/questions/73592865/mark-latitude-and-longitude-in-google-map,Mark Latitude and Longitude in Google Map,1,19911072,registered,https://www.gravatar.com/avatar/2e91e57e90b430c7e09094e036c2360c?s=256&d=identicon&r=PG,Aditya yadav,https://stackoverflow.com/users/19911072/aditya-yadav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,"['reactjs', 'react-native', 'react-hooks', 'react-context']",False,21,2,0,1662214118,1662167192,73589029,CC BY-SA 4.0,https://stackoverflow.com/questions/73589029/how-to-call-function-inside-react-native-context-provider,How to call function inside react native context provider,849,8815760,registered,https://lh6.googleusercontent.com/-b6WwfzO1arI/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNx9dUO1GNQcqxAvCr48q1UeCnVWw/mo/photo.jpg?sz=256,joshk132,https://stackoverflow.com/users/8815760/joshk132,1662171298.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,"['javascript', 'html', 'css', 'emoji']",False,19,1,1,1662214107,1662212833,73592731,CC BY-SA 4.0,https://stackoverflow.com/questions/73592731/black-square-appears-for-one-second-before-displaying-emoji-with-typewriter-effe,Black square appears for one second before displaying emoji with typewriter effect,53,15364092,registered,https://lh3.googleusercontent.com/a-/AOh14GgpqrEH6s-WjatI5u-z3Dsr517oSzkXBGrqicVp=k-s256,stress,https://stackoverflow.com/users/15364092/stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,"['node.js', 'reactjs', 'typescript', 'axios', 'mobx']",True,13,1,0,1662214093,1662213561,73592798,CC BY-SA 4.0,https://stackoverflow.com/questions/73592798/ts-error-type-axiosresponseichat-any-is-not-assignable-to-type-ichat,"TS ERROR: Type &#39;AxiosResponse&lt;IChat, any&gt;&#39; is not assignable to type &#39;IChat&#39;",5,19073834,registered,https://www.gravatar.com/avatar/8c18f3f5e725ce6d7f60d3729cefca64?s=256&d=identicon&r=PG&f=1,игорь.,https://stackoverflow.com/users/19073834/%d0%b8%d0%b3%d0%be%d1%80%d1%8c,,,,,73592859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,"['json', 'macos', 'visual-studio-code', 'settings']",False,25,0,-2,1662214057,1662214057,73592855,CC BY-SA 4.0,https://stackoverflow.com/questions/73592855/finding-setting-json,finding setting.json,1,19910922,registered,https://lh3.googleusercontent.com/a-/AFdZucqI6dx1clnhE8uOuzJu5KLEckbJ5F4o4-aGCyYF=k-s256,4LSZDFrAC,https://stackoverflow.com/users/19910922/4lszdfrac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,"['c#', 'streamreader', 'streamwriter']",True,31,1,0,1662214053,1662213300,73592767,CC BY-SA 4.0,https://stackoverflow.com/questions/73592767/is-there-a-way-to-delete-all-lines-of-text-from-a-txt-file-using-streamreader-w,Is there a way to delete all lines of text from a .txt file using StreamReader/Writer?,3,16775989,registered,https://i.stack.imgur.com/CRFZs.jpg?s=256&g=1,DatBubby,https://stackoverflow.com/users/16775989/datbubby,,,,,73592853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,['javascript'],True,27,1,1,1662214004,1662211244,73592553,CC BY-SA 4.0,https://stackoverflow.com/questions/73592553/functions-output-is-not-updating-after-a-minute-even-though-it-have-to,Functions output is not updating after a minute even though it have to,17,19479377,registered,https://www.gravatar.com/avatar/3a2a9aebd8b1224ce0a4ebb97b17ffb5?s=256&d=identicon&r=PG,madara030,https://stackoverflow.com/users/19479377/madara030,,,,,73592718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,"['r', 'return', 'weighted-average']",False,31,0,0,1662213996,1662213996,73592848,CC BY-SA 4.0,https://stackoverflow.com/questions/73592848/calculating-weighted-average-buy-and-hold-return-per-id-in-r,Calculating weighted average buy and hold return per ID in R,55,17303844,registered,https://www.gravatar.com/avatar/5d4d3dbbceef9bbaedb77a13f998adc8?s=256&d=identicon&r=PG,dodobirdy,https://stackoverflow.com/users/17303844/dodobirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,"['javascript', 'class']",True,13,1,-1,1662213974,1662213895,73592836,CC BY-SA 4.0,https://stackoverflow.com/questions/73592836/constructing-an-object-without-passing-at-least-empty-curly-brackets-produces,Constructing an object without passing at least empty curly brackets produces &quot;(destructured parameter) is undefined&quot; type error,161,19216955,registered,https://i.stack.imgur.com/LPJxl.jpg?s=256&g=1,AlexM,https://stackoverflow.com/users/19216955/alexm,,,,,73592847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,"['javascript', 'internet-explorer']",False,12,0,0,1662213908,1662213908,73592840,CC BY-SA 4.0,https://stackoverflow.com/questions/73592840/about-ie-event-processing,About IE Event Processing,1,10636766,registered,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,user10636766,https://stackoverflow.com/users/10636766/user10636766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,"['angular', 'ngrx', 'ngrx-store', 'ngrx-effects', 'nrwl-nx']",False,21,0,0,1662213902,1662210348,73592468,CC BY-SA 4.0,https://stackoverflow.com/questions/73592468/call-ngrx-feature-store-from-ngrx-component-store-exception-no-provider-for-stor,Call NgRx feature store from NgRx component store exception no provider for Store using NX MFE,13054,1162409,registered,https://i.stack.imgur.com/YSzYR.jpg?s=256&g=1,San Jaisy,https://stackoverflow.com/users/1162409/san-jaisy,1662213902.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,"['c#', 'asp.net-mvc']",False,26,0,1,1662213863,1662211800,73592623,CC BY-SA 4.0,https://stackoverflow.com/questions/73592623/error-an-attempt-was-made-to-load-a-program-with-an-incorrect-format-0x800700,Error: an attempt was made to load a program with an incorrect format. (0x8007000B) C# ASP.NET MVC new project,11,19910827,registered,https://www.gravatar.com/avatar/264dd767ec1cad84059ac9a03608e2bf?s=256&d=identicon&r=PG,ArminL,https://stackoverflow.com/users/19910827/arminl,1662213863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,"['android', 'widget']",True,19,1,0,1662213854,1662213220,73592759,CC BY-SA 4.0,https://stackoverflow.com/questions/73592759/how-to-develop-a-widget,How to develop a widget,11,10905866,registered,https://graph.facebook.com/2436647119697284/picture?type=large,Syl Fly,https://stackoverflow.com/users/10905866/syl-fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,"['java', 'linked-list', 'nullpointerexception']",False,21,0,-1,1662213827,1662211488,73592585,,https://stackoverflow.com/questions/73592585/java-lang-nullpointerexception-in-java-while-making-a-linkedlist,java.lang.NullPointerException in java while making a linkedList,1,17649356,registered,https://lh5.googleusercontent.com/-pZuvT4KZ6OI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm76wSZ_8JfO_5izFeKKvJWZdoZ1g/photo.jpg?sz=256,Achintya Sharma,https://stackoverflow.com/users/17649356/achintya-sharma,1662213827.0,1662211645.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,"['excel', 'search', 'rows', 'worksheet']",False,21,0,-1,1662213824,1662208707,73592303,CC BY-SA 4.0,https://stackoverflow.com/questions/73592303/how-can-i-found-multiple-words-at-once-in-excel,how can i found multiple words at once in Excel,1,19578556,registered,https://www.gravatar.com/avatar/2c9c718a87e67e2b03f2a2a0b7141f4c?s=256&d=identicon&r=PG&f=1,mrtoast,https://stackoverflow.com/users/19578556/mrtoast,1662213824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,"['python', 'data-cleaning', 'missing-data']",False,28,2,0,1662213796,1662211512,73592590,CC BY-SA 4.0,https://stackoverflow.com/questions/73592590/ideas-to-fill-missing-data,Ideas to fill missing data,1,19745203,registered,https://lh3.googleusercontent.com/a-/AFdZucpKFC8c0dNJjYmx2N49nl0P4Q3x0bewF6yPRCdLfME=k-s256,satyamchadha,https://stackoverflow.com/users/19745203/satyamchadha,1662211919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,"['javascript', 'chromecast']",False,27,1,0,1662213794,1662174092,73589343,CC BY-SA 4.0,https://stackoverflow.com/questions/73589343/chrome-extension-invalid-neterr-failed-only-in-mobile-mode,chrome-extension://invalid net::ERR_Failed only in mobile mode,651,2356484,registered,https://i.stack.imgur.com/FPJHI.png?s=256&g=1,Frank_Vr,https://stackoverflow.com/users/2356484/frank-vr,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,['javascript'],True,31,2,0,1662213775,1662194681,73590844,CC BY-SA 4.0,https://stackoverflow.com/questions/73590844/console-log-not-showing-array-content,Console.log not showing array content,1,19909691,registered,https://lh3.googleusercontent.com/a/AItbvmmXNl9VntWV55Hdn3V1QAIvxvvCGOmW0N-ApP_a=k-s256,MATTIA PIRAS,https://stackoverflow.com/users/19909691/mattia-piras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,"['javascript', 'reactjs', 'firebase', 'google-cloud-functions']",True,23,1,-1,1662213769,1662211869,73592631,CC BY-SA 4.0,https://stackoverflow.com/questions/73592631/how-to-return-data-from-firebase-cloud-function-and-return-async-response,How to return data from firebase cloud function and return async response?,1,19277463,registered,https://www.gravatar.com/avatar/c4b309a414504c45e63b10752d9d97ed?s=256&d=identicon&r=PG,Maksym Davydov,https://stackoverflow.com/users/19277463/maksym-davydov,1662213333.0,,,,73592822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,"['python', 'pandas', 'matplotlib', 'plot']",False,22,0,0,1662213765,1662213765,73592821,CC BY-SA 4.0,https://stackoverflow.com/questions/73592821/plotting-number-of-purchases-and-website-visits,Plotting number of purchases and website visits,173,14490695,registered,https://www.gravatar.com/avatar/7cea525aea7bf2154ec0db1d29b0ffc9?s=256&d=identicon&r=PG&f=1,JakeDrone,https://stackoverflow.com/users/14490695/jakedrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,"['sql', 'sql-server']",True,52,1,-3,1662213730,1662212422,73592687,,https://stackoverflow.com/questions/73592687/transform-column-values-into-one-row,Transform column values into one row,11,19633730,registered,https://lh3.googleusercontent.com/a/AItbvmnN-HYN4syIGpSwiCGUlyekriN59HQm7fJMnhal=k-s256,Pavel Andreev,https://stackoverflow.com/users/19633730/pavel-andreev,1662213730.0,1662215644.0,Duplicate,,73592739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,"['python', 'mongodb', 'python-multithreading', 'python-schedule', 'python-sched']",True,29,2,1,1662213718,1662208262,73592262,CC BY-SA 4.0,https://stackoverflow.com/questions/73592262/time-sleep300-not-allowing-script-to-stop-thread-python,time.sleep(300) not allowing script to stop thread | python |,53,19868464,registered,https://www.gravatar.com/avatar/2bf5ae5085394d4a17417c1fc68e8d50?s=256&d=identicon&r=PG,yyy62103,https://stackoverflow.com/users/19868464/yyy62103,,,,,73592819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,"['r', 'highcharts']",False,21,0,0,1662213703,1662200483,73591434,CC BY-SA 4.0,https://stackoverflow.com/questions/73591434/highchart-heatmap-not-sorted-properly,Highchart Heatmap not sorted properly,664,14512983,registered,https://i.stack.imgur.com/8hnUl.jpg?s=256&g=1,Ranji Raj,https://stackoverflow.com/users/14512983/ranji-raj,1662213703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,"['javascript', 'node.js', 'function']",False,37,1,1,1662213666,1662210120,73592439,CC BY-SA 4.0,https://stackoverflow.com/questions/73592439/calling-a-function-which-is-inside-a-exported-function-node-js,Calling a function which is inside a exported function (Node.js),344,10596078,registered,https://www.gravatar.com/avatar/5a63100c8ec9d8351786f8078e23ff13?s=256&d=identicon&r=PG&f=1,Nathan Bernard,https://stackoverflow.com/users/10596078/nathan-bernard,1662213666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,['recharts'],False,7,0,0,1662213666,1662213666,73592811,CC BY-SA 4.0,https://stackoverflow.com/questions/73592811/recharts-change-z-index-of-tick-text-so-that-text-shows-on-top-of-bars,"Recharts: Change z-index of tick text, so that text shows on top of bars",591,12457151,registered,https://www.gravatar.com/avatar/6adc7446ff83cf52c287d5ac1fba19aa?s=256&d=identicon&r=PG&f=1,user12457151,https://stackoverflow.com/users/12457151/user12457151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,['sql'],False,41,0,-2,1662213654,1662212705,73592720,,https://stackoverflow.com/questions/73592720/why-does-my-select-top-function-produce-an-error-near-its-line,Why does my SELECT TOP function produce an error near its line?,27,19895960,registered,https://lh3.googleusercontent.com/a-/AFdZucpajkX92hXfUCT_d3nC88atO7nw1AxfxeaQchUJkw=k-s256,148 Yousof Islam Moheb,https://stackoverflow.com/users/19895960/148-yousof-islam-moheb,1662213654.0,1662218292.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,"['wordpress', 'wordpress-gutenberg', 'gutenberg-blocks']",True,11,1,0,1662213628,1662194745,73590851,CC BY-SA 4.0,https://stackoverflow.com/questions/73590851/wordpress-when-using-the-wp-update-post-function-to-update-the-custom-post-type,WordPress when using the wp_update_post function to update the custom post type contents Gutenberg display the Classic block,12571,366664,registered,https://i.stack.imgur.com/geC7B.png?s=256&g=1,KodeFor.Me,https://stackoverflow.com/users/366664/kodefor-me,,,,,73592809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,"['python', 'python-3.x', 'list', 'function']",False,29,0,0,1662213624,1662213420,73592778,CC BY-SA 4.0,https://stackoverflow.com/questions/73592778/not-able-to-reach-generated-lists-in-other-py-file,Not able to reach generated lists in other .py file,1,19853741,registered,https://i.stack.imgur.com/SsK31.jpg?s=256&g=1,Antony_K,https://stackoverflow.com/users/19853741/antony-k,1662213624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,"['python', 'tkinter']",False,13,1,0,1662213610,1662204764,73591914,CC BY-SA 4.0,https://stackoverflow.com/questions/73591914/read-an-rfid-tag-and-display-it-with-tkinter,read an RFID tag and display it with tkinter,1,19910369,registered,https://www.gravatar.com/avatar/40924460b8a6e14192061463c314d948?s=256&d=identicon&r=PG,YaPlusDePile,https://stackoverflow.com/users/19910369/yaplusdepile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,"['python', 'list', 'dictionary', 'web-scraping', 'beautifulsoup']",True,50,3,1,1662213604,1662206001,73592047,CC BY-SA 4.0,https://stackoverflow.com/questions/73592047/how-to-convert-values-from-two-different-lists-into-a-single-dictionary,How to convert values from two different lists into a single dictionary?,649,13391350,registered,https://lh4.googleusercontent.com/-KdrThLuZRII/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMriozwhY_oPBQvGLRTcq88B_zNKw/photo.jpg?sz=256,Luc,https://stackoverflow.com/users/13391350/luc,1662213382.0,,,,73592130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,"['android', 'android-manifest']",False,19,0,0,1662213586,1662213586,73592802,CC BY-SA 4.0,https://stackoverflow.com/questions/73592802/what-would-happen-if-i-don%c2%b4t-add-some-activities-in-the-manifest-file,What would happen if I don&#180;t add some activities in the manifest file?,47,19650731,registered,https://www.gravatar.com/avatar/ab4501aded42974b092eded65efbc26d?s=256&d=identicon&r=PG,Eldestornillador,https://stackoverflow.com/users/19650731/eldestornillador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,"['javascript', 'foreach', 'onclick']",False,27,1,0,1662213576,1662210876,73592517,CC BY-SA 4.0,https://stackoverflow.com/questions/73592517/pass-information-from-a-click-event-that-is-inside-a-foreach-to-a-variable,pass information from a click event that is inside a Foreach to a variable,11,19910823,registered,https://www.gravatar.com/avatar/97a44cc62d1e733bd16d3fab2c24e21e?s=256&d=identicon&r=PG&f=1,joseph car,https://stackoverflow.com/users/19910823/joseph-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,['anylogic'],False,20,1,0,1662213562,1662209156,73592344,CC BY-SA 4.0,https://stackoverflow.com/questions/73592344/change-state-on-model-runtime,Change State on model runtime,35,11527765,registered,https://lh4.googleusercontent.com/-8kWr0MamUgs/AAAAAAAAAAI/AAAAAAAAAcY/c0UqvnL8MJE/photo.jpg?sz=256,mohammad javad Jafari,https://stackoverflow.com/users/11527765/mohammad-javad-jafari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,"['reactjs', 'react-router']",False,16,0,0,1662213547,1662213547,73592794,CC BY-SA 4.0,https://stackoverflow.com/questions/73592794/how-do-i-fix-a-404-page-not-found-error-on-the-refresh-of-the-react-app-on-pro,How do I fix a &quot;404 page not found&quot; error on the refresh of the React app on production?,87,11400139,registered,https://lh4.googleusercontent.com/-OGtYOiwO2KY/AAAAAAAAAAI/AAAAAAAAAAk/q1Vc40zsoZY/photo.jpg?sz=256,Dastan Akhmetov,https://stackoverflow.com/users/11400139/dastan-akhmetov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
